header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\glass.txt,0.333333333333333,0.546863094909769,0.535331384015595,0.514393939393939,0,0.524653856326108,0,14,-218.284803633055
Datasets\glass.txt,0.350877192982456,2.61301579309374,0.531189083820663,0.614468864468865,1,0.569802101300575,0.8,12,-443.968030301319
Datasets\glass.txt,0.315789473684211,3.75599018251862,0.625121832358674,0.700263504611331,1,0.660562619679033,0.8,13,-689.275785898478
Datasets\glass.txt,0.403508771929825,10.2086021837414,0.475633528265107,0.444246031746032,0,0.459404288740972,0,14,-944.593025487225
Datasets\glass.txt,0.315789473684211,1.64460832508194,0.612207602339181,0.627544858523119,1,0.61978136011039,0.5,11,-1182.4468074293
Datasets\glass.txt,0.421052631578947,1.01580334116779,0.527534113060429,0.541203703703704,0.4,0.534281488574596,0.5,12,-1410.77665222113
Datasets\glass.txt,0.333333333333333,0.663017250075925,0.536184210526316,0.672839506172839,1,0.5967888213362,0.5,11,-1658.01791537346
Datasets\glass.txt,0.315789473684211,0.655338815815404,0.589912280701754,0.630092592592593,1,0.609340776395241,0.5,12,-1890.09018116812
Datasets\glass.txt,0.315789473684211,0.563709923215402,0.625121832358674,0.64875730994152,1,0.636720305529828,0.8,13,-2134.01015238004
Datasets\glass.txt,0.385964912280702,0.841692252841026,0.58869395711501,0.642364532019704,1,0.614359303969074,0.5,14,-2380.31689292934
Datasets\glass.txt,0.245614035087719,0.584873631471036,0.719054580896686,0.729545454545454,1,0.724262029861336,1,13,-2635.43325231757
Datasets\glass.txt,0.350877192982456,1.66860212963669,0.483430799220273,0.698653198653199,1,0.571449194490945,0.5,13,-2868.48004422766
Datasets\glass.txt,0.315789473684211,0.751262077590886,0.659356725146199,0.62609649122807,0.75,0.642296315140994,0.857142857142857,11,-3092.86287207905
Datasets\glass.txt,0.350877192982456,21.8016276312216,0.503411306042885,0.491452991452991,0,0.497360279002391,0,11,-3361.29480419673
Datasets\glass.txt,0.315789473684211,0.547635912036673,0.658503898635478,0.633838383838384,1,0.645935759469865,0.8,11,-3592.5413284376
Datasets\glass.txt,0.350877192982456,10.605922060826,0.552022417153996,0.64320987654321,0.666666666666667,0.594137679611017,0.666666666666667,15,-3827.90327303268
Datasets\glass.txt,0.385964912280702,0.708369161758716,0.43067738791423,0.393055555555556,0,0.411007332689135,0,14,-4085.97441200234
Datasets\glass.txt,0.350877192982456,1.47150140965524,0.586744639376218,0.634722222222222,1,0.609791183191809,0.8,13,-4306.85174959462
Datasets\glass.txt,0.403508771929825,0.92471340294717,0.559454191033138,0.54537037037037,0.666666666666667,0.552322513506405,0.666666666666667,14,-4555.98877531776
Datasets\glass.txt,0.298245614035088,16.5643856929085,0.726120857699805,0.670138888888889,0.75,0.697007596139397,0.857142857142857,12,-4793.80780672487
Datasets\glass.txt,0.350877192982456,5936.99816796105,0.65338693957115,0.680503341687552,1,0.666669518535814,1,13,-5038.24472580305
Datasets\glass.txt,0.385964912280702,1.94136649394296,0.499756335282651,0.55893665158371,1,0.527692420967914,0.5,10,-5270.93964470096
Datasets\glass.txt,0.315789473684211,1.10613227720399,0.625121832358674,0.648989898989899,0.666666666666667,0.636832304195848,0.666666666666667,14,-5499.53058290477
Datasets\glass.txt,0.385964912280702,104.788969413367,0.419590643274854,0.392444178628389,0,0.405563655445746,0,17,-5770.16304363675
Datasets\glass.txt,0.315789473684211,0.524727996358502,0.57833820662768,0.64985754985755,1,0.612015548764996,0.5,11,-6025.54218880884
Datasets\glass.txt,0.385964912280702,0.753704019943215,0.591008771929825,0.566468253968254,0.666666666666667,0.578478362203777,0.666666666666667,12,-6275.81008572807
Datasets\glass.txt,0.421052631578947,26.3009378495114,0.447855750487329,0.457251082251082,0.5,0.452504652921755,0.4,9,-6531.83546907214
Datasets\glass.txt,0.315789473684211,4.01224006958594,0.605750487329435,0.615295584045584,1,0.610485727975107,0.8,11,-6762.08695060831
Datasets\glass.txt,0.43859649122807,0.56894710607785,0.621101364522417,0.552534113060429,0.75,0.584814788104071,0.857142857142857,9,-7005.69878630734
Datasets\glass.txt,0.263157894736842,1.98507648315936,0.650584795321637,0.720833333333333,1,0.683909883979177,0.5,12,-7241.35226256197
