header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Climate.csv,0.0735294117647059,0.294736950218354,0.620967741935484,0.840909090909091,0.75,0.714393179538616,0.375,8,-2706.88801918158
Datasets\Climate.csv,0.0514705882352941,80.5943677424871,0.783602150537634,0.86920384951881,0.777777777777778,0.824186269550413,0.666666666666667,10,-5200.00760148213
Datasets\Climate.csv,0.0661764705882353,2.60931953296781,0.700268817204301,0.830011074197121,0.714285714285714,0.75963995405076,0.526315789473684,12,-7477.64908463677
Datasets\Climate.csv,0.0588235294117647,0.185015547835303,0.741935483870968,0.8515625,0.75,0.792978016764194,0.6,13,-10352.4011193836
Datasets\Climate.csv,0.0661764705882353,0.118432388271933,0.737903225806452,0.809711286089239,0.666666666666667,0.772141338019982,0.571428571428572,12,-12536.0895021411
Datasets\Climate.csv,0.0588235294117647,8.70605519742456,0.854838709677419,0.809133489461358,0.642857142857143,0.831358394624535,0.692307692307692,8,-14862.0369313347
Datasets\Climate.csv,0.0514705882352941,0.153418598444503,0.708333333333333,0.973282442748092,1,0.819935691318328,0.588235294117647,13,-17086.8442785508
Datasets\Climate.csv,0.0882352941176471,0.192593969114383,0.612903225806452,0.715384615384615,0.5,0.660190547356622,0.333333333333333,10,-19301.9994410832
Datasets\Climate.csv,0.0588235294117647,0.0905514048362106,0.704301075268817,0.88974358974359,0.833333333333333,0.786235644112356,0.555555555555556,10,-21440.1028459508
Datasets\Climate.csv,0.0588235294117647,0.113915486440796,0.704301075268817,0.88974358974359,0.833333333333333,0.786235644112356,0.555555555555556,10,-23817.8992516241
Datasets\Climate.csv,0.0882352941176471,0.343139315579338,0.612903225806452,0.715384615384615,0.5,0.660190547356622,0.333333333333333,14,-26908.6931464631
Datasets\Climate.csv,0.0661764705882353,482449.967894526,0.813172043010753,0.791432145090682,0.615384615384615,0.802154823102193,0.64,10,-28938.2954451311
Datasets\Climate.csv,0.0661764705882353,0.172549237645582,0.662634408602151,0.869465648854962,0.8,0.752089073066327,0.470588235294118,9,-32151.4728289308
Datasets\Climate.csv,0.0514705882352941,0.165483387014523,0.821236559139785,0.847636363636364,0.727272727272727,0.834227652895844,0.695652173913043,12,-34395.9182507255
Datasets\Climate.csv,0.0514705882352941,0.110540337988679,0.745967741935484,0.90531561461794,0.857142857142857,0.817953190281102,0.631578947368421,10,-36681.2836797241
Datasets\Climate.csv,0.0367647058823529,0.0782399106408583,0.829301075268817,0.928696412948381,0.888888888888889,0.876188889936836,0.761904761904762,8,-38538.2261747921
Datasets\Climate.csv,0.0367647058823529,0.609004599348886,0.866935483870968,0.897090909090909,0.818181818181818,0.881755448163276,0.782608695652174,14,-40816.9640475133
Datasets\Climate.csv,0.0661764705882353,0.735634540771654,0.737903225806452,0.809711286089239,0.666666666666667,0.772141338019982,0.571428571428572,13,-43236.8650936224
Datasets\Climate.csv,0.0808823529411765,1029.23360766586,0.616935483870968,0.765648854961832,0.6,0.683294224509878,0.352941176470588,10,-45433.3649208217
Datasets\Climate.csv,0.0735294117647059,0.133467540181387,0.771505376344086,0.771505376344086,0.583333333333333,0.771505376344086,0.583333333333333,12,-47526.3839160163
Datasets\Climate.csv,0.0735294117647059,1.91537520811261,0.733870967741935,0.776190476190476,0.6,0.754437719342862,0.545454545454545,13,-49638.6194164502
Datasets\Climate.csv,0.0661764705882353,42771591555.9996,0.737903225806452,0.809711286089239,0.666666666666667,0.772141338019982,0.571428571428572,14,-52208.3388755992
Datasets\Climate.csv,0.0588235294117647,2.02447506517813,0.704301075268817,0.88974358974359,0.833333333333333,0.786235644112356,0.555555555555556,12,-55803.1570246058
Datasets\Climate.csv,0.0588235294117647,0.158855793473176,0.779569892473118,0.83015873015873,0.7,0.804069385245032,0.636363636363636,11,-58271.2493023533
Datasets\Climate.csv,0.0735294117647059,10.4507509200208,0.733870967741935,0.776190476190476,0.6,0.754437719342862,0.545454545454545,13,-61067.0666373584
Datasets\Climate.csv,0.0735294117647059,0.177303066019128,0.620967741935484,0.840909090909091,0.75,0.714393179538616,0.375,14,-63358.4944511087
Datasets\Climate.csv,0.0735294117647059,0.461135824321911,0.620967741935484,0.840909090909091,0.75,0.714393179538616,0.375,16,-66023.0033824146
Datasets\Climate.csv,0.0735294117647059,3615.88544090696,0.658602150537634,0.802564102564103,0.666666666666667,0.723491173945449,0.444444444444444,12,-68341.7010283381
Datasets\Climate.csv,0.0882352941176471,0.127142852800152,0.575268817204301,0.712121212121212,0.5,0.636421159200202,0.25,12,-70606.2238806663
Datasets\Climate.csv,0.0808823529411765,1.75628717949224,0.654569892473118,0.754706533776301,0.571428571428571,0.701080590665158,0.421052631578947,15,-73281.4890703775
