header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\German_credit.csv,0.264,1.60421341807243,0.67047619047619,0.682489193377375,0.567164179104478,0.676429360097149,0.535211267605634,3,0.132823292158395
Datasets\German_credit.csv,0.24,0.374210083768228,0.691428571428572,0.713267125031831,0.619047619047619,0.702178088180148,0.565217391304348,3,0.263714079204986
Datasets\German_credit.csv,0.26,1.11219742377905,0.658095238095238,0.686332614942529,0.586206896551724,0.671917387939512,0.511278195488722,4,0.376857416383249
Datasets\German_credit.csv,0.236,0.345343953389736,0.66,0.731685789938217,0.681818181818182,0.693996626035338,0.504201680672269,2,0.522951662319711
Datasets\German_credit.csv,0.252,0.305449726262922,0.652380952380952,0.7,0.62,0.675352112676056,0.496,2,0.674625898250022
Datasets\German_credit.csv,0.268,0.724214863648497,0.656190476190476,0.675875085792725,0.564516129032258,0.665887336252899,0.510948905109489,4,0.8007513957171
Datasets\German_credit.csv,0.252,0.3811341492914,0.66,0.698412698412698,0.611111111111111,0.67866323907455,0.511627906976744,2,0.94173232136953
Datasets\German_credit.csv,0.248,0.360177329603361,0.674285714285714,0.702990504925016,0.610169491525424,0.688338981153805,0.537313432835821,2,1.08681477739695
Datasets\German_credit.csv,0.228,0.328860323211587,0.703809523809524,0.729495538778312,0.645161290322581,0.71642237395261,0.583941605839416,2,1.23648019444231
Datasets\German_credit.csv,0.284,0.392781366891303,0.599047619047619,0.648809523809524,0.547619047619048,0.62293637164845,0.393162393162393,3,1.36530521238234
Datasets\German_credit.csv,0.264,3.23185819862484,0.681904761904762,0.684776720068106,0.561643835616438,0.6833377234056,0.554054054054054,3,1.50220946570049
Datasets\German_credit.csv,0.252,0.354448769191938,0.671428571428571,0.697368421052632,0.6,0.684152705300742,0.533333333333333,2,1.64751736897321
Datasets\German_credit.csv,0.304,0.937859751280611,0.615238095238095,0.628384687208217,0.492063492063492,0.621741903560631,0.449275362318841,4,1.76250866216284
Datasets\German_credit.csv,0.256,0.372618585131697,0.653333333333333,0.692749736615267,0.60377358490566,0.672464433574554,0.5,4,1.88083281957543
Datasets\German_credit.csv,0.276,0.45932591000682,0.627619047619048,0.662684537684538,0.557692307692308,0.64467532005746,0.456692913385827,4,1.9996981291063
Datasets\German_credit.csv,0.244,0.410932091667647,0.680952380952381,0.708333333333333,0.616666666666667,0.69437303627535,0.548148148148148,4,2.11966475820754
Datasets\German_credit.csv,0.268,0.443732385056584,0.637142857142857,0.674825174825175,0.576923076923077,0.655442860623782,0.47244094488189,3,2.24658349920452
Datasets\German_credit.csv,0.256,0.380219378033795,0.672380952380952,0.692046515575927,0.587301587301587,0.682072013592103,0.536231884057971,3,2.37712023372215
Datasets\German_credit.csv,0.252,0.64589820471163,0.694285714285714,0.698970037453184,0.583333333333333,0.696620001190479,0.571428571428571,4,2.50196959412831
Datasets\German_credit.csv,0.28,0.497228393105181,0.609523809523809,0.655826558265583,0.555555555555556,0.631828009627545,0.416666666666667,4,2.61864393843268
Datasets\German_credit.csv,0.244,1.12486448251149,0.684761904761905,0.708047357584077,0.612903225806452,0.696209984164319,0.554744525547445,4,2.74079728781886
Datasets\German_credit.csv,0.24,0.413191237047566,0.687619047619048,0.713591811952468,0.622950819672131,0.700364714948832,0.558823529411765,4,2.8653970736773
Datasets\German_credit.csv,0.276,0.357233198957785,0.631428571428571,0.662981859410431,0.555555555555556,0.646820634934538,0.465116279069767,2,3.01107129723092
Datasets\German_credit.csv,0.26,0.39746971033239,0.654285714285714,0.686395434462445,0.589285714285714,0.669956055605098,0.50381679389313,3,3.14114160138288
Datasets\German_credit.csv,0.264,0.493115560473852,0.655238095238095,0.680805750288402,0.576271186440678,0.667777280722884,0.507462686567164,4,3.2616413019346
Datasets\German_credit.csv,0.252,0.891742281374252,0.663809523809524,0.697901325478645,0.607142857142857,0.680428663360052,0.519083969465649,4,3.39776206035418
Datasets\German_credit.csv,0.26,1.32157298356749,0.665714285714286,0.686599176389842,0.580645161290323,0.675995459767427,0.525547445255475,3,3.52518909548165
Datasets\German_credit.csv,0.248,1.35883976520382,0.67047619047619,0.703390600854468,0.614035087719298,0.686539122211241,0.53030303030303,5,3.64074390659336
Datasets\German_credit.csv,0.248,525.46491666928,0.678095238095238,0.70274958799549,0.60655737704918,0.690202317000711,0.544117647058823,3,3.77827905053712
Datasets\German_credit.csv,0.272,0.368818076563373,0.6,0.674418604651163,0.6,0.635036496350365,0.381818181818182,2,3.92110635835561
