header
00:01:21.3737585
00:01:52.4586000
00:02:26.2407252
00:02:57.3513846
00:03:35.0522037
00:04:11.1656844
00:04:49.9688273
00:05:28.6421834
00:06:08.0189964
00:06:54.3004975
00:07:39.2032198
00:08:25.6956691
00:09:13.2031465
00:10:03.0799416
00:10:53.4155797
00:11:48.2577164
00:12:41.7171234
00:13:41.4382115
00:14:34.9857879
