header
00:01:32.1387975
00:02:16.6052352
00:03:05.8577640
00:04:01.2040499
00:04:47.2163306
00:05:42.9812789
00:06:36.1654039
00:07:40.6610472
00:08:36.8780514
00:09:43.8533447
00:10:40.8612586
00:11:44.3923245
00:12:57.2350910
00:14:05.0077602
00:15:08.6849335
00:16:20.8653857
00:18:04.1557532
00:19:15.6535284
00:12:36.8090379
