header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Uci_voice.csv,0.4375,0.53817515281985,0.428571428571429,0.310344827586207,0,0.36,0,19,-176.714714476154
Datasets\Uci_voice.csv,0.25,0.491616831416291,0.658008658008658,0.77037037037037,0.8,0.709770114942529,0.5,20,-357.710843624988
Datasets\Uci_voice.csv,0.375,0.417234720063762,0.562770562770563,0.570048309178744,0.444444444444444,0.566386058189337,0.4,20,-526.825284216278
Datasets\Uci_voice.csv,0.15625,0.278601273785762,0.794372294372294,0.854166666666667,0.875,0.823185075770009,0.736842105263158,20,-696.64364985576
Datasets\Uci_voice.csv,0.21875,0.398653343368318,0.746753246753247,0.759090909090909,0.7,0.752871535536477,0.666666666666667,20,-840.912626640488
Datasets\Uci_voice.csv,0.1875,0.416527301733239,0.770562770562771,0.801932367149758,0.777777777777778,0.785934673901479,0.7,19,-993.051807771162
Datasets\Uci_voice.csv,0.125,0.351163379655262,0.83982683982684,0.879227053140097,0.888888888888889,0.859075425790754,0.8,20,-1178.47245423994
Datasets\Uci_voice.csv,0.1875,0.35730140790509,0.748917748917749,0.828571428571429,0.857142857142857,0.786733573780775,0.666666666666667,14,-1583.75282857656
Datasets\Uci_voice.csv,0.21875,0.371100077146469,0.681818181818182,0.875,1,0.766423357664234,0.533333333333333,20,-1750.91464131729
Datasets\Uci_voice.csv,0.0625,0.293275608968039,0.909090909090909,0.956521739130435,1,0.932203389830509,0.9,15,-2182.31960369155
Datasets\Uci_voice.csv,0.1875,0.399686336370665,0.727272727272727,0.888888888888889,1,0.8,0.625,20,-2343.42384043511
Datasets\Uci_voice.csv,0.25,0.399686770865113,0.744588744588745,0.728744939271255,0.615384615384615,0.73658165207461,0.666666666666667,20,-2516.59264112596
Datasets\Uci_voice.csv,0.21875,0.254950911365061,0.811688311688312,0.78125,0.625,0.796178343949044,0.740740740740741,20,-2691.53345075696
Datasets\Uci_voice.csv,0.25,0.341241383839146,0.722943722943723,0.722943722943723,0.636363636363636,0.722943722943723,0.636363636363636,19,-2850.46332124247
Datasets\Uci_voice.csv,0.28125,0.561766256858749,0.612554112554113,0.732142857142857,0.75,0.667030755964358,0.4,17,-3010.31112416475
Datasets\Uci_voice.csv,0.03125,0.281987078565242,0.954545454545455,0.977272727272727,1,0.965775401069519,0.952380952380952,14,-3171.58355608787
Datasets\Uci_voice.csv,0.28125,0.442843663252729,0.590909090909091,0.85,1,0.697160883280757,0.307692307692308,20,-3356.45755489138
Datasets\Uci_voice.csv,0.1875,0.366880301237359,0.748917748917749,0.828571428571429,0.857142857142857,0.786733573780775,0.666666666666667,20,-3518.05846908566
Datasets\Uci_voice.csv,0.34375,0.47720725578409,0.5,0.328125,0,0.39622641509434,0,20,-3688.91940915192
Datasets\Uci_voice.csv,0.21875,0.347897902905138,0.681818181818182,0.875,1,0.766423357664234,0.533333333333333,20,-3849.35504628019
Datasets\Uci_voice.csv,0.15625,0.372655675125206,0.772727272727273,0.903846153846154,1,0.833159541188738,0.705882352941176,20,-4015.08035457064
Datasets\Uci_voice.csv,0.25,0.399958882485941,0.636363636363636,0.862068965517241,1,0.732217573221757,0.428571428571429,20,-4187.0650367415
Datasets\Uci_voice.csv,0.375,0.447086823589867,0.519480519480519,0.533333333333333,0.4,0.526315789473684,0.25,20,-4356.63033018916
Datasets\Uci_voice.csv,0.09375,0.283883111317124,0.863636363636364,0.9375,1,0.899053627760252,0.842105263157895,18,-4529.42163531181
Datasets\Uci_voice.csv,0.15625,0.442809682544888,0.816017316017316,0.831818181818182,0.8,0.823841992763574,0.761904761904762,20,-4687.66871628219
Datasets\Uci_voice.csv,0.21875,0.382722718724543,0.768398268398268,0.758333333333333,0.666666666666667,0.763332624465396,0.695652173913043,20,-4824.65837408783
Datasets\Uci_voice.csv,0.375,0.472665353337342,0.562770562770563,0.570048309178744,0.444444444444444,0.566386058189337,0.4,20,-4996.32092210384
Datasets\Uci_voice.csv,0.25,0.37855865730528,0.787878787878788,0.76078431372549,0.588235294117647,0.774094536525476,0.714285714285714,18,-5384.14298932982
Datasets\Uci_voice.csv,0.25,0.362703910307908,0.636363636363636,0.862068965517241,1,0.732217573221757,0.428571428571429,20,-5559.21281513602
Datasets\Uci_voice.csv,0.1875,0.362323358221276,0.727272727272727,0.888888888888889,1,0.8,0.625,20,-5712.96391895924
