header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Wine.csv,0.266666666666667,0.27667900269546,0.666666666666667,0.533333333333333,0,0.592592592592593,0,2,0.092217278393076,2,2
Datasets\Wine.csv,0,0.0208543689951951,1,1,1,1,1,3,0.00076338168563794,2,2
Datasets\Wine.csv,0,0.0223054419089883,1,1,1,1,1,4,0.000444060806664956,2,2
Datasets\Wine.csv,0,0.0646913159494407,1,1,1,1,1,5,0.0156949588692097,0,2
Datasets\Wine.csv,0,1.90250513341366,1,1,1,1,1,6,0.00196138335953076,0,2
Datasets\Wine.csv,0.0222222222222222,22.9125215593039,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,7,0.0121225746684663,1,2
Datasets\Wine.csv,0,128.278441309339,1,1,1,1,1,8,0.0063618427437168,2,2
Datasets\Wine.csv,0.0222222222222222,0.112935696473568,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,9,0.0108094565805507,1,2
Datasets\Wine.csv,0.0222222222222222,0.0738406179465991,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,10,0.00671550686201257,1,2
Datasets\Wine.csv,0.0222222222222222,0.350329083552823,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,11,0.00546963751437869,0,2
Datasets\Wine.csv,0.0444444444444444,0.10658246908261,0.959259259259259,0.955840455840456,0.923076923076923,0.957546805955018,0.96,12,0.00860495257481518,1,2
Datasets\Wine.csv,0.0222222222222222,0.0953273989406775,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,13,0.0109822074955041,1,2
Datasets\Wine.csv,0.0222222222222222,0.114234408249151,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,14,0.0103311006903008,1,2
Datasets\Wine.csv,0.0222222222222222,0.1102171937447,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,15,0.00739356699669337,1,2
Datasets\Wine.csv,0.111111111111111,1.48662499232862,0.887037037037037,0.908730158730159,0.916666666666667,0.897752569894585,0.916666666666667,16,0.00611547238594607,1,2
Datasets\Wine.csv,0,0.10008303844791,1,1,1,1,1,17,0.00516419580222579,1,2
Datasets\Wine.csv,0,0.0908084982731546,1,1,1,1,1,18,0.00428274036247726,1,2
Datasets\Wine.csv,0.0222222222222222,0.144656180095067,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,19,0.00520895794235247,1,2
Datasets\Wine.csv,0,0.661955247081336,1,1,1,1,1,20,0.00420692935862811,1,2
Datasets\Wine.csv,0.266666666666667,0.292359091126141,0.666666666666667,0.533333333333333,0,0.592592592592593,0,2,0.0915995006135435,2,2
Datasets\Wine.csv,0,0.0419933620245259,1,1,1,1,1,3,0.000342719017761123,1,2
Datasets\Wine.csv,0.0444444444444444,0.100050754075668,0.962962962962963,0.952380952380952,0.857142857142857,0.957642725598527,0.923076923076923,4,0.000109342364325443,0,2
Datasets\Wine.csv,0.0222222222222222,0.118144700261696,0.972222222222222,0.982456140350877,1,0.977312390924956,0.956521739130435,5,0.0133151306985899,0,2
Datasets\Wine.csv,0.0666666666666667,0.130546303647634,0.935185185185185,0.931781045751634,0.916666666666667,0.933480011993614,0.916666666666667,6,0.0130477877764437,0,2
Datasets\Wine.csv,0.0444444444444444,0.0941170690254052,0.962962962962963,0.953525641025641,0.923076923076923,0.958221065997708,0.96,7,0.011321200396615,0,2
Datasets\Wine.csv,0.0222222222222222,0.106722345462396,0.981481481481482,0.979166666666667,1,0.980322707595435,1,8,0.00840754019939439,1,2
Datasets\Wine.csv,0.0888888888888889,0.147433155748436,0.922222222222222,0.909325396825397,0.857142857142857,0.915728403086219,0.923076923076923,9,0.00653388554963303,1,2
Datasets\Wine.csv,0.0444444444444444,0.118155789586286,0.953703703703704,0.960648148148148,1,0.957163330198397,0.956521739130435,10,0.00793309396353033,1,2
Datasets\Wine.csv,0.0222222222222222,0.12404964074883,0.972222222222222,0.982456140350877,1,0.977312390924956,0.956521739130435,11,0.00666258001941061,1,2
Datasets\Wine.csv,0.0444444444444444,0.117967941995312,0.953703703703704,0.960648148148148,1,0.957163330198397,0.956521739130435,12,0.00692298790638828,1,2
Datasets\Wine.csv,0.0444444444444444,0.143441484859087,0.953703703703704,0.960648148148148,1,0.957163330198397,0.956521739130435,13,0.0071189487858686,1,2
Datasets\Wine.csv,0.0444444444444444,0.123769571109065,0.959259259259259,0.959259259259259,1,0.959259259259259,1,14,0.00648197217573401,1,2
Datasets\Wine.csv,0.0444444444444444,1.54868009473108,0.95,0.966666666666667,1,0.958260869565217,0.956521739130435,15,0.00432938805869389,1,2
Datasets\Wine.csv,0.0444444444444444,0.131790782719273,0.953703703703704,0.960648148148148,1,0.957163330198397,0.956521739130435,16,0.00511936499656793,1,2
Datasets\Wine.csv,0.0222222222222222,0.161401960045362,0.981481481481482,0.979166666666667,1,0.980322707595435,1,17,0.00526939235322888,1,2
