header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\HillValley.csv,0.292763157894737,0.43112091079282,0.707236842105263,0.757211925866237,0.643835616438356,0.731371670988362,0.76010781671159,13,-1392.1656188718
Datasets\HillValley.csv,0.279605263157895,0.421345193367183,0.720394736842105,0.75089923626509,0.663414634146341,0.735330759986353,0.761904761904762,13,-2800.87663622234
Datasets\HillValley.csv,0.286184210526316,0.432385337459413,0.713815789473684,0.773487239107568,0.645739910313901,0.742454487917054,0.768,10,-4170.86720326701
Datasets\HillValley.csv,0.292763157894737,0.517162700710353,0.707236842105263,0.769367088607595,0.64,0.736994855355517,0.763925729442971,11,-5470.57092145104
Datasets\HillValley.csv,0.292763157894737,0.400726354151158,0.707236842105263,0.76102600447037,0.642533936651584,0.733146152157825,0.761394101876676,6,-6772.64006725619
Datasets\HillValley.csv,0.253289473684211,0.438722132346371,0.746710526315789,0.815562198970271,0.668161434977579,0.779619165053073,0.794666666666667,8,-8193.66766935646
Datasets\HillValley.csv,0.296052631578947,0.450417826757461,0.703947368421053,0.735977564102564,0.649038461538462,0.719606220803374,0.75,11,-9574.49418130627
Datasets\HillValley.csv,0.230263157894737,0.366270358519067,0.769736842105263,0.805490196078431,0.700980392156863,0.787207767321041,0.803370786516854,12,-10986.4942300069
Datasets\HillValley.csv,0.289473684210526,0.438378159943277,0.710526315789474,0.767194023291584,0.644144144144144,0.737773621230738,0.764705882352941,15,-12336.723467602
Datasets\HillValley.csv,0.246710526315789,0.421598242430468,0.753289473684211,0.79822147479998,0.682464454976303,0.775104855332109,0.793388429752066,8,-13654.8153589419
Datasets\HillValley.csv,0.299342105263158,0.634622273549933,0.700657894736842,0.749046467902229,0.639269406392694,0.724044618731837,0.754716981132075,14,-15056.6005072768
Datasets\HillValley.csv,0.259868421052632,0.41762689156594,0.740131578947368,0.782729450135046,0.672985781990521,0.760834735085607,0.78236914600551,13,-16445.8103937161
Datasets\HillValley.csv,0.25,0.458356748023717,0.75,0.803872053872054,0.675925925925926,0.776002166847237,0.793478260869565,9,-17869.5518555706
Datasets\HillValley.csv,0.226973684210526,0.409970332813169,0.773026315789474,0.817703349282297,0.698564593301435,0.794737435761453,0.808864265927978,11,-19285.8522967692
Datasets\HillValley.csv,0.279605263157895,0.450851779337665,0.720394736842105,0.76971767572435,0.654377880184332,0.744239908036375,0.769647696476965,15,-20699.8687568516
Datasets\HillValley.csv,0.279605263157895,0.412148785734319,0.720394736842105,0.777599084119283,0.65158371040724,0.747904670545649,0.772117962466488,8,-22072.6787249317
Datasets\HillValley.csv,0.279605263157895,0.40589762422381,0.720394736842105,0.762704431718516,0.657276995305164,0.740946081049211,0.767123287671233,10,-23441.5609051188
Datasets\HillValley.csv,0.207236842105263,0.346524861750625,0.792763157894737,0.833284060113328,0.717073170731707,0.812518720985276,0.823529411764706,10,-24897.8320767908
Datasets\HillValley.csv,0.302631578947368,0.431751858452455,0.697368421052632,0.767920094007051,0.630434782608696,0.730945773406916,0.759162303664921,15,-26296.2396797293
Datasets\HillValley.csv,0.253289473684211,0.398882448993971,0.746710526315789,0.790475462467513,0.677725118483412,0.76796998271631,0.787878787878788,11,-27653.7286875013
Datasets\HillValley.csv,0.263157894736842,0.420020488922431,0.736842105263158,0.791871132920845,0.665137614678899,0.763366180267599,0.783783783783784,15,-29057.6930895484
Datasets\HillValley.csv,0.305921052631579,0.466500137410803,0.694078947368421,0.720941118502094,0.64390243902439,0.707255062615253,0.739495798319328,14,-30518.7782882853
Datasets\HillValley.csv,0.299342105263158,0.448036142998608,0.700657894736842,0.756657255162487,0.63677130044843,0.727581648315574,0.757333333333333,9,-31875.3342998343
Datasets\HillValley.csv,0.279605263157895,0.466115267891985,0.720394736842105,0.766109223935197,0.655813953488372,0.742549051104463,0.768392370572207,11,-33243.2656896758
Datasets\HillValley.csv,0.319078947368421,0.442959061033384,0.680921052631579,0.721410032311033,0.626728110599078,0.700581030905854,0.737127371273713,12,-34577.269357623
Datasets\HillValley.csv,0.266447368421053,0.404916180957467,0.733552631578947,0.789873757722267,0.662100456621005,0.760672097662814,0.78167115902965,12,-36006.5752486419
Datasets\HillValley.csv,0.256578947368421,0.393498830867705,0.743421052631579,0.795875420875421,0.671296296296296,0.768754497049935,0.78804347826087,6,-37349.3061621379
Datasets\HillValley.csv,0.246710526315789,0.417506222852326,0.753289473684211,0.801914048392922,0.68075117370892,0.776841619606259,0.794520547945206,10,-38657.6790463608
Datasets\HillValley.csv,0.3125,0.46620868133157,0.6875,0.747840265461411,0.625550660792952,0.716401810604041,0.74934036939314,15,-39926.9364193538
Datasets\HillValley.csv,0.282894736842105,0.461707903991738,0.717105263157895,0.754103343465046,0.657142857142857,0.735139087861991,0.762430939226519,14,-41270.8695197595
