header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Uci_muskv1.csv,0.35,0.453481425426276,0.623303167420814,0.649110807113543,0.647058823529412,0.635945266522264,0.511627906976744,20,-544.162487238503
Datasets\Uci_muskv1.csv,0.341666666666667,0.448218262316828,0.635180995475113,0.655649625529144,0.648648648648649,0.645253025532485,0.539325842696629,19,-1173.85835386904
Datasets\Uci_muskv1.csv,0.325,0.434562339091429,0.672511312217195,0.670629370629371,0.618181818181818,0.671569022982041,0.635514018691589,20,-1735.86583536677
Datasets\Uci_muskv1.csv,0.441666666666667,0.538624081994344,0.555995475113122,0.555137844611529,0.491228070175439,0.555566328880406,0.513761467889908,19,-2312.48610091914
Datasets\Uci_muskv1.csv,0.341666666666667,0.422591961232152,0.635180995475113,0.655649625529144,0.648648648648649,0.645253025532485,0.539325842696629,18,-2909.95801211018
Datasets\Uci_muskv1.csv,0.383333333333333,0.471859183814902,0.602941176470588,0.606933019976498,0.565217391304348,0.604930512904746,0.530612244897959,19,-3498.40273065994
Datasets\Uci_muskv1.csv,0.316666666666667,0.447584720568626,0.639140271493213,0.76797385620915,0.888888888888889,0.697659144050653,0.457142857142857,18,-4101.51083649506
Datasets\Uci_muskv1.csv,0.408333333333333,0.495189749683599,0.565045248868778,0.577310924369748,0.542857142857143,0.571112237281281,0.436781609195402,18,-4657.27029624616
Datasets\Uci_muskv1.csv,0.391666666666667,0.465279043693688,0.586538461538462,0.596866096866097,0.564102564102564,0.591657214287368,0.483516483516483,20,-5226.33635121447
Datasets\Uci_muskv1.csv,0.425,0.569251516191802,0.514140271493213,0.58695652173913,0.6,0.548140703517588,0.105263157894737,18,-5862.7634038022
Datasets\Uci_muskv1.csv,0.35,0.477481713527683,0.60972850678733,0.679962894248609,0.727272727272727,0.642933278221404,0.432432432432432,17,-6433.92436699653
Datasets\Uci_muskv1.csv,0.333333333333333,0.492016841430117,0.669683257918552,0.666666666666667,0.6,0.668171557562077,0.642857142857143,18,-7083.95403811732
Datasets\Uci_muskv1.csv,0.4,0.510596061073209,0.574660633484163,0.587301587301587,0.555555555555556,0.580912350105081,0.454545454545455,20,-7616.73179710156
Datasets\Uci_muskv1.csv,0.383333333333333,0.483373807549757,0.578054298642534,0.619791666666667,0.625,0.598195840793279,0.394736842105263,20,-8197.0328419735
Datasets\Uci_muskv1.csv,0.283333333333333,0.426604225620809,0.697963800904977,0.71875,0.725,0.708204411617926,0.630434782608696,19,-8796.23534210436
Datasets\Uci_muskv1.csv,0.333333333333333,0.447949910854017,0.638009049773756,0.673295454545455,0.6875,0.655177484339617,0.523809523809524,19,-9357.47892279977
Datasets\Uci_muskv1.csv,0.233333333333333,0.431977621382419,0.735294117647059,0.822981366459627,0.928571428571429,0.776670574443142,0.65,19,-9920.57608637067
Datasets\Uci_muskv1.csv,0.325,0.451222287394909,0.645361990950226,0.686299383834723,0.709677419354839,0.665201447043572,0.530120481927711,18,-10517.1435676331
Datasets\Uci_muskv1.csv,0.35,0.454437338066766,0.623303167420814,0.649110807113543,0.647058823529412,0.635945266522264,0.511627906976744,17,-11078.9796110844
Datasets\Uci_muskv1.csv,0.416666666666667,0.491960440243889,0.539592760180995,0.57,0.55,0.554379740641057,0.305555555555556,20,-11670.6311934155
Datasets\Uci_muskv1.csv,0.308333333333333,0.398180896214832,0.673642533936652,0.689564680456931,0.682926829268293,0.681510622525372,0.602150537634409,20,-12232.8254118087
Datasets\Uci_muskv1.csv,0.433333333333333,0.508772814188321,0.536199095022624,0.545454545454545,0.5,0.540787221905305,0.380952380952381,19,-12840.6372131611
Datasets\Uci_muskv1.csv,0.358333333333333,0.436958617547091,0.625,0.63349441256418,0.604651162790698,0.629218539073046,0.547368421052632,20,-13430.2581017249
Datasets\Uci_muskv1.csv,0.366666666666667,0.453447794731742,0.615384615384615,0.624542124542125,0.595238095238095,0.619929553459834,0.531914893617021,16,-14039.8200793882
Datasets\Uci_muskv1.csv,0.291666666666667,0.392026754549851,0.697398190045249,0.703439230545031,0.680851063829787,0.700405684454388,0.646464646464646,19,-14617.7602201653
Datasets\Uci_muskv1.csv,0.408333333333333,0.577157636633969,0.565045248868778,0.577310924369748,0.542857142857143,0.571112237281281,0.436781609195402,20,-15203.514780296
Datasets\Uci_muskv1.csv,0.283333333333333,0.442679685268405,0.679864253393665,0.776041666666667,0.875,0.724776211211292,0.552631578947368,19,-15795.6316591645
Datasets\Uci_muskv1.csv,0.366666666666667,0.465743239482605,0.617647058823529,0.624401913875598,0.590909090909091,0.62100611828688,0.541666666666667,19,-16416.3573150082
Datasets\Uci_muskv1.csv,0.308333333333333,0.468575988295999,0.694004524886878,0.690608502361767,0.627118644067797,0.692302348933985,0.666666666666667,18,-16990.0398992085
Datasets\Uci_muskv1.csv,0.325,0.440129459048417,0.656674208144796,0.671040444581661,0.658536585365854,0.663779603055387,0.580645161290323,17,-17595.1117995008
