header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Breastcancer.csv,0.027972027972028,0.103209957507648,0.970020964360587,0.970020964360587,0.962264150943396,0.970020964360587,0.962264150943396,16,-2477.85911012955
Datasets\Breastcancer.csv,0.0559440559440559,0.10393775060638,0.943920335429769,0.9375,0.909090909090909,0.94069921303712,0.925925925925926,16,-5084.04213643437
Datasets\Breastcancer.csv,0.027972027972028,0.0958559861041574,0.966142557651992,0.973891730605286,0.980392156862745,0.970001667680149,0.961538461538462,17,-7149.50753794804
Datasets\Breastcancer.csv,0.034965034965035,0.0853586849342015,0.960587002096436,0.964285714285714,0.961538461538462,0.962432804586792,0.952380952380952,17,-9174.57225684329
Datasets\Breastcancer.csv,0.034965034965035,0.10230859013031,0.952830188679245,0.973684210526316,1,0.963144329896907,0.95049504950495,18,-11327.7490831477
Datasets\Breastcancer.csv,0.048951048951049,0.102839966179404,0.941719077568134,0.953118279569892,0.96,0.947384390189119,0.932038834951456,12,-14043.3961211589
Datasets\Breastcancer.csv,0.027972027972028,0.0859563373675315,0.970020964360587,0.970020964360587,0.962264150943396,0.970020964360587,0.962264150943396,14,-16147.0385757482
Datasets\Breastcancer.csv,0.027972027972028,0.0708904303261975,0.962264150943396,0.978723404255319,1,0.970423991726991,0.96078431372549,14,-18473.2527488792
Datasets\Breastcancer.csv,0.027972027972028,0.23233662575014,0.973899371069182,0.967045454545455,0.945454545454545,0.970460311440218,0.962962962962963,15,-20733.9238444335
Datasets\Breastcancer.csv,0.027972027972028,0.064252123332782,0.966142557651992,0.973891730605286,0.980392156862745,0.970001667680149,0.961538461538462,11,-22888.8293892996
Datasets\Breastcancer.csv,0.0559440559440559,0.0874465749326932,0.936163522012579,0.943414322250639,0.941176470588235,0.939774936516634,0.923076923076923,14,-24981.1288570532
Datasets\Breastcancer.csv,0.048951048951049,0.165909358714843,0.94559748427673,0.949175824175824,0.942307692307692,0.947383275321693,0.933333333333333,15,-27548.6027574596
Datasets\Breastcancer.csv,0.041958041958042,0.072968456341501,0.95503144654088,0.95503144654088,0.943396226415094,0.95503144654088,0.943396226415094,19,-29706.1990608577
Datasets\Breastcancer.csv,0.020979020979021,0.0967970490344197,0.971698113207547,0.983870967741935,1,0.977746654217242,0.970873786407767,14,-32130.2170663108
Datasets\Breastcancer.csv,0.020979020979021,0.0466479318177767,0.971698113207547,0.983870967741935,1,0.977746654217242,0.970873786407767,18,-34190.5566018404
Datasets\Breastcancer.csv,0.048951048951049,0.0902731751225806,0.941719077568134,0.953118279569892,0.96,0.947384390189119,0.932038834951456,14,-36638.7234748234
Datasets\Breastcancer.csv,0.048951048951049,0.465899226969003,0.941719077568134,0.953118279569892,0.96,0.947384390189119,0.932038834951456,19,-38728.4357694062
Datasets\Breastcancer.csv,0.0629370629370629,0.108062768397074,0.915094339622642,0.954545454545455,1,0.934403669724771,0.907216494845361,17,-40971.9747259799
Datasets\Breastcancer.csv,0.027972027972028,0.0701483459253322,0.966142557651992,0.973891730605286,0.980392156862745,0.970001667680149,0.961538461538462,12,-43188.3069989274
Datasets\Breastcancer.csv,0.027972027972028,0.0355513274354589,0.966142557651992,0.973891730605286,0.980392156862745,0.970001667680149,0.961538461538462,11,-45489.7739860712
Datasets\Breastcancer.csv,0.013986013986014,0.0583428071620865,0.985010482180294,0.985010482180294,0.981132075471698,0.985010482180294,0.981132075471698,15,-47758.6843592737
Datasets\Breastcancer.csv,0.0559440559440559,0.181177710775456,0.936163522012579,0.943414322250639,0.941176470588235,0.939774936516634,0.923076923076923,13,-50289.4052008884
Datasets\Breastcancer.csv,0.041958041958042,0.0952320203701467,0.95503144654088,0.95503144654088,0.943396226415094,0.95503144654088,0.943396226415094,15,-52364.3017219738
Datasets\Breastcancer.csv,0.048951048951049,0.0900648511484144,0.94559748427673,0.949175824175824,0.942307692307692,0.947383275321693,0.933333333333333,15,-54434.5898099768
Datasets\Breastcancer.csv,0.034965034965035,0.0892755673861279,0.956708595387841,0.968494623655914,0.98,0.962565532690881,0.951456310679612,16,-56772.0821442271
Datasets\Breastcancer.csv,0.0559440559440559,0.173186471580798,0.940041928721174,0.940041928721174,0.924528301886792,0.940041928721174,0.924528301886792,12,-59348.8003419401
Datasets\Breastcancer.csv,0.034965034965035,0.0809044086900684,0.952830188679245,0.973684210526316,1,0.963144329896907,0.95049504950495,15,-61495.7259102403
Datasets\Breastcancer.csv,0.034965034965035,0.0990738649482851,0.960587002096436,0.964285714285714,0.961538461538462,0.962432804586792,0.952380952380952,19,-63523.9426835139
Datasets\Breastcancer.csv,0.020979020979021,0.061654382247953,0.979454926624738,0.975863503953392,0.962962962962963,0.977655917024035,0.97196261682243,15,-65753.0621752528
Datasets\Breastcancer.csv,0.027972027972028,0.0407624137216017,0.966142557651992,0.973891730605286,0.980392156862745,0.970001667680149,0.961538461538462,9,-68223.0233220353
