header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Clean2.csv,0.0581465778316172,0.102990354422728,0.834201359626945,0.934561380438912,0.925133689839572,0.881534144243617,0.782805429864253,2,0.0438153947281413,0,1
Datasets\Clean2.csv,0.0690490611750454,0.107117506164397,0.802112478229114,0.920604316096584,0.907514450867052,0.857283346728716,0.733644859813084,3,0.0466548674075561,1,1
Datasets\Clean2.csv,0.0539067231980618,0.0867764408307503,0.839913759199955,0.948276947926855,0.951086956521739,0.890811984338785,0.797266514806378,4,0.0379566432766706,1,1
Datasets\Clean2.csv,0.0484554815263477,0.080034353279946,0.852752963649643,0.958683995207621,0.967914438502674,0.902621108749496,0.819004524886878,5,0.0355829118421613,1,1
Datasets\Clean2.csv,0.0611750454270139,0.0997123740497114,0.819589583684477,0.938241525423729,0.9375,0.874911107481358,0.765661252900232,6,0.0339474924202966,1,1
Datasets\Clean2.csv,0.0442156268927922,0.0744896941318284,0.871286308219563,0.955446243969676,0.955,0.911427597447607,0.839560439560439,7,0.0304692029161668,1,1
Datasets\Clean2.csv,0.047244094488189,0.0745796354822333,0.864687622900163,0.949290183700873,0.944723618090452,0.905016003392925,0.828193832599119,8,0.0322430374891913,1,1
Datasets\Clean2.csv,0.049061175045427,0.079428470003801,0.858805269958986,0.947883792692335,0.943877551020408,0.90114852998365,0.82039911308204,9,0.0346041417869938,1,1
Datasets\Clean2.csv,0.047244094488189,0.0748963393801386,0.863085004775549,0.951235520426759,0.949238578680203,0.905018823615695,0.827433628318584,10,0.0314923062469526,1,1
Datasets\Clean2.csv,0.0423985463355542,0.0707624058332272,0.877168661160739,0.956768976403669,0.955665024630542,0.915241330873949,0.847161572052402,11,0.02806684740064,1,1
Datasets\Clean2.csv,0.0423985463355542,0.0702760151032885,0.873963424911512,0.960717845425474,0.964824120603015,0.91528950792356,0.845814977973568,12,0.0304262135353583,1,1
Datasets\Clean2.csv,0.0454270139309509,0.0766364662098245,0.870569975841339,0.950688081230483,0.945544554455445,0.908866809616351,0.835886214442013,13,0.0295947532937697,1,1
Datasets\Clean2.csv,0.0417928528164749,0.0742442621534114,0.879129445474465,0.957208626366925,0.955882352941177,0.916509113223911,0.849673202614379,14,0.0319257864917363,1,1
Datasets\Clean2.csv,0.049061175045427,0.0750324392133806,0.862010506208214,0.944067884217781,0.935,0.901175097474633,0.821978021978022,15,0.0301890069331237,0,1
