header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\Uci_voice.csv,0.21875,0.294826790739054,0.79004329004329,0.765873015873016,0.642857142857143,0.777770417232509,0.72,2,0,0.0422682403328049,0,0
Datasets\Uci_voice.csv,0.1875,0.550546442948037,0.835497835497836,0.803921568627451,0.666666666666667,0.819405612509061,0.769230769230769,3,0.23252621360398,0.0240381990093538,0,0
Datasets\Uci_voice.csv,0.21875,0.400803857154818,0.811688311688312,0.78125,0.625,0.796178343949044,0.740740740740741,4,0.182165648273179,0.0261364795683048,0,0
Datasets\Uci_voice.csv,0.25,0.336371611656492,0.744588744588745,0.728744939271255,0.615384615384615,0.73658165207461,0.666666666666667,5,0.278024715812072,0.0231693548140133,0,0
Datasets\Uci_voice.csv,0.3125,0.382409096844618,0.696969696969697,0.67843137254902,0.533333333333333,0.687575600483843,0.615384615384615,6,0.206480122089317,0.0137520368844779,1,0
Datasets\Uci_voice.csv,0.125,0.295824656864862,0.83982683982684,0.879227053140097,0.888888888888889,0.859075425790754,0.8,7,0.384074562107189,0.0254447093042256,1,0
Datasets\Uci_voice.csv,0.15625,0.318254795304854,0.816017316017316,0.831818181818182,0.8,0.823841992763574,0.761904761904762,8,0.258501183948043,0.0219571522732727,1,0
Datasets\Uci_voice.csv,0.15625,0.353310409720402,0.859307359307359,0.829365079365079,0.714285714285714,0.844070762250638,0.8,9,0.066277391948306,0.0134592160481932,0,0
Datasets\Uci_voice.csv,0.1875,0.293801106002478,0.835497835497836,0.803921568627451,0.666666666666667,0.819405612509061,0.769230769230769,10,0.0898833744584625,0.00821422006022661,1,0
Datasets\Uci_voice.csv,0.25,0.42157501101477,0.766233766233766,0.741176470588235,0.6,0.753496857895804,0.692307692307692,11,0.0267399709372488,0.00490770263806444,0,0
Datasets\Uci_voice.csv,0.1875,0.462075381784109,0.813852813852814,0.793522267206478,0.692307692307692,0.803558967201675,0.75,12,0.0732027034992934,0.00457276519725023,1,0
Datasets\Uci_voice.csv,0.21875,0.503284469663081,0.79004329004329,0.765873015873016,0.642857142857143,0.777770417232509,0.72,13,0.0533354725650847,0.00211681434138599,1,0
Datasets\Uci_voice.csv,0.21875,0.653044784396683,0.79004329004329,0.765873015873016,0.642857142857143,0.777770417232509,0.72,14,0.0500058459905819,0.00153859509083272,0,0
Datasets\Uci_voice.csv,0.28125,1.21027268781108,0.720779220779221,0.702380952380952,0.571428571428571,0.711461162411733,0.64,15,0.0888663237426216,0.00178940200322628,1,0
Datasets\Uci_voice.csv,0.1875,0.897264195132852,0.813852813852814,0.793522267206478,0.692307692307692,0.803558967201675,0.75,16,0.0951544441888887,0.00288786305025382,1,0
Datasets\Uci_voice.csv,0.1875,2.2143864028504,0.857142857142857,0.823529411764706,0.647058823529412,0.84,0.785714285714286,17,0.146411960425507,0.00602995900774942,1,0
Datasets\Uci_voice.csv,0.09375,1.20453448776359,0.928571428571429,0.892857142857143,0.785714285714286,0.910364145658263,0.88,18,0.121813977905467,0.00547067382158864,0,0
Datasets\Uci_voice.csv,0.15625,0.56448141245014,0.859307359307359,0.829365079365079,0.714285714285714,0.844070762250638,0.8,19,0.114175270115154,0.00341691169238124,1,0
Datasets\Uci_voice.csv,0.15625,2.55307694760387,0.859307359307359,0.829365079365079,0.714285714285714,0.844070762250638,0.8,20,0.0549477636151384,0.00150707125398863,1,0
Datasets\Uci_voice.csv,0.1875,0.290776814906535,0.770562770562771,0.801932367149758,0.777777777777778,0.785934673901479,0.7,2,0,0.037708847541336,0,0
Datasets\Uci_voice.csv,0.25,0.337789475835425,0.701298701298701,0.72463768115942,0.666666666666667,0.712777191129884,0.6,3,0.135242733549157,0.0262198106380432,0,0
Datasets\Uci_voice.csv,0.15625,0.275775074686945,0.794372294372294,0.854166666666667,0.875,0.823185075770009,0.736842105263158,4,0.23042886685372,0.0273654762697143,1,0
Datasets\Uci_voice.csv,0.21875,0.460015444679154,0.725108225108225,0.770833333333333,0.75,0.74727195996865,0.631578947368421,5,0.309806249720787,0.0250757281125955,0,0
Datasets\Uci_voice.csv,0.25,0.445588663491441,0.722943722943723,0.722943722943723,0.636363636363636,0.722943722943723,0.636363636363636,6,0.341545667252795,0.0226048445621483,0,0
Datasets\Uci_voice.csv,0.3125,0.498685520470988,0.653679653679654,0.653679653679654,0.545454545454545,0.653679653679654,0.545454545454545,7,0.257450514729199,0.0212314858983805,1,0
Datasets\Uci_voice.csv,0.34375,0.63786606139305,0.608225108225108,0.613636363636364,0.5,0.610918753522828,0.476190476190476,8,0.0777077273911377,0.0107620755651135,1,0
