header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Uci_parkinsons.csv,0.122448979591837,0.225896269734737,0.862612612612613,0.828571428571429,0.714285714285714,0.845249419732887,0.769230769230769,13,-709.316594187775
Datasets\Uci_parkinsons.csv,0.122448979591837,0.351319412359599,0.834459459459459,0.834459459459459,0.75,0.83445945945946,0.75,10,-1317.46713403318
Datasets\Uci_parkinsons.csv,0.0612244897959184,0.881898162347077,0.875,0.9625,1,0.916666666666667,0.857142857142857,7,-1801.10268179418
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.149995128743118,0.88963963963964,0.88963963963964,0.833333333333333,0.88963963963964,0.833333333333333,15,-2586.75894770458
Datasets\Uci_parkinsons.csv,0.122448979591837,0.251262684206735,0.862612612612613,0.828571428571429,0.714285714285714,0.845249419732887,0.769230769230769,9,-3174.46667007032
Datasets\Uci_parkinsons.csv,0.102040816326531,0.239678769057208,0.876126126126126,0.856837606837607,0.769230769230769,0.866374522349596,0.8,10,-3711.69706189768
Datasets\Uci_parkinsons.csv,0.0612244897959184,0.134277862843119,0.875,0.9625,1,0.916666666666667,0.857142857142857,13,-4452.15350364517
Datasets\Uci_parkinsons.csv,0.0408163265306122,0.572266460268458,0.972972972972973,0.928571428571429,0.857142857142857,0.950253807106599,0.923076923076923,16,-5216.47006618697
Datasets\Uci_parkinsons.csv,0.0816326530612245,2.70414812209459,0.88963963963964,0.88963963963964,0.833333333333333,0.88963963963964,0.833333333333333,13,-5906.19735443875
Datasets\Uci_parkinsons.csv,0.102040816326531,0.662988976994554,0.904279279279279,0.851960784313725,0.733333333333333,0.877340746272785,0.814814814814815,11,-6454.62961476066
Datasets\Uci_parkinsons.csv,0.102040816326531,0.250750717231297,0.904279279279279,0.851960784313725,0.733333333333333,0.877340746272785,0.814814814814815,11,-7030.4524517554
Datasets\Uci_parkinsons.csv,0.122448979591837,0.202890142396611,0.834459459459459,0.834459459459459,0.75,0.83445945945946,0.75,8,-7555.68465790271
Datasets\Uci_parkinsons.csv,0.0204081632653061,0.129605617152798,0.986486486486487,0.961538461538462,0.923076923076923,0.973852721451441,0.96,6,-8095.50781956989
Datasets\Uci_parkinsons.csv,0.163265306122449,0.286401729591768,0.779279279279279,0.779279279279279,0.666666666666667,0.779279279279279,0.666666666666667,8,-8645.52174028729
Datasets\Uci_parkinsons.csv,0.122448979591837,0.584988704975275,0.834459459459459,0.834459459459459,0.75,0.83445945945946,0.75,11,-9346.78717052625
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.720485633806202,0.917792792792793,0.878571428571429,0.785714285714286,0.897753935985384,0.846153846153846,8,-9868.4318143581
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.153911474773168,0.833333333333333,0.951219512195122,1,0.888382687927107,0.8,8,-10598.960342018
Datasets\Uci_parkinsons.csv,0.0204081632653061,0.259642672932218,0.986486486486487,0.961538461538462,0.923076923076923,0.973852721451441,0.96,10,-11121.8835967966
Datasets\Uci_parkinsons.csv,0.0612244897959184,0.272168143859063,0.875,0.9625,1,0.916666666666667,0.857142857142857,9,-11667.6479700973
Datasets\Uci_parkinsons.csv,0.0612244897959184,0.194999225921084,0.959459459459459,0.9,0.8,0.928779069767442,0.888888888888889,12,-12260.9960277106
Datasets\Uci_parkinsons.csv,0.122448979591837,0.217046039897824,0.862612612612613,0.828571428571429,0.714285714285714,0.845249419732887,0.769230769230769,10,-13027.3275641056
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.163902449777256,0.88963963963964,0.88963963963964,0.833333333333333,0.88963963963964,0.833333333333333,8,-13561.5637138421
Datasets\Uci_parkinsons.csv,0.102040816326531,0.169760680699569,0.847972972972973,0.869617224880383,0.818181818181818,0.858658723660559,0.782608695652174,6,-14093.6619783276
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.163602144998578,0.917792792792793,0.878571428571429,0.785714285714286,0.897753935985384,0.846153846153846,14,-14907.7253706456
Datasets\Uci_parkinsons.csv,0.102040816326531,0.322544358925401,0.904279279279279,0.851960784313725,0.733333333333333,0.877340746272785,0.814814814814815,10,-15626.465316455
Datasets\Uci_parkinsons.csv,0.102040816326531,0.174302894810723,0.904279279279279,0.851960784313725,0.733333333333333,0.877340746272785,0.814814814814815,9,-16142.9083460608
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.157946452590059,0.88963963963964,0.88963963963964,0.833333333333333,0.88963963963964,0.833333333333333,11,-16813.7971656461
Datasets\Uci_parkinsons.csv,0.0816326530612245,0.335329656751874,0.88963963963964,0.88963963963964,0.833333333333333,0.88963963963964,0.833333333333333,7,-17366.0021037401
Datasets\Uci_parkinsons.csv,0.0612244897959184,0.297150844913696,0.903153153153153,0.92822966507177,0.909090909090909,0.91551972697049,0.869565217391304,13,-18129.0290714235
Datasets\Uci_parkinsons.csv,0.122448979591837,0.219577875007773,0.862612612612613,0.828571428571429,0.714285714285714,0.845249419732887,0.769230769230769,11,-18821.1719351031
