header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Uci_voice.csv,0.28125,0.417854553883528,0.742424242424242,0.71875,0.5625,0.730395333765392,0.666666666666667,2,0.00897189256379852,0,0
Datasets\Uci_voice.csv,0.21875,4357.7435546885,0.833333333333333,0.805555555555556,0.611111111111111,0.819209039548023,0.758620689655172,3,0.0088123281050936,1,0
Datasets\Uci_voice.csv,0.40625,0.869514688385778,0.647186147186147,0.641666666666667,0.45,0.644414588406527,0.580645161290323,4,0.0046043826204678,0,0
Datasets\Uci_voice.csv,0.25,265.829390217422,0.766233766233766,0.741176470588235,0.6,0.753496857895804,0.692307692307692,5,0.00780383985662149,1,0
Datasets\Uci_voice.csv,0.34375,4.86983622364779,0.673160173160173,0.65625,0.5,0.664597537396968,0.592592592592593,6,0.00853849221939746,1,0
Datasets\Uci_voice.csv,0.25,4.43066181613313,0.80952380952381,0.789473684210526,0.578947368421053,0.799373040752351,0.733333333333333,7,0.00280892674913448,1,0
Datasets\Uci_voice.csv,0.25,6.27778387975828,0.80952380952381,0.789473684210526,0.578947368421053,0.799373040752351,0.733333333333333,8,0.0016669587502519,1,0
Datasets\Uci_voice.csv,0.28125,21.3624918489793,0.764069264069264,0.742063492063492,0.555555555555556,0.752905617336755,0.689655172413793,9,0.00370083230375603,0,0
Datasets\Uci_voice.csv,0.3125,1.62679953185274,0.653679653679654,0.653679653679654,0.545454545454545,0.653679653679654,0.545454545454545,10,0.00340317729826347,0,0
Datasets\Uci_voice.csv,0.34375,4.67221613987835,0.694805194805195,0.678571428571429,0.5,0.686592367443431,0.620689655172414,11,0.00207795011167223,0,0
Datasets\Uci_voice.csv,0.21875,6.97939953252962,0.811688311688312,0.78125,0.625,0.796178343949044,0.740740740740741,12,0.00179592630746238,0,0
