header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\German_credit.csv,0.26,0.344849928110848,0.66952380952381,0.686911962365591,0.578125,0.678106436561871,0.532374100719424,2,0,0.140893761323915,0,0
Datasets\German_credit.csv,0.248,0.353178759688041,0.674285714285714,0.702990504925016,0.610169491525424,0.688338981153805,0.537313432835821,3,0.280547437945247,0.137607452736876,0,0
Datasets\German_credit.csv,0.256,0.417075162335777,0.664761904761905,0.691898127606709,0.593220338983051,0.678058623730518,0.522388059701493,4,0.27460262952672,0.130625867638813,0,0
Datasets\German_credit.csv,0.26,0.409954475910408,0.658095238095238,0.686332614942529,0.586206896551724,0.671917387939512,0.511278195488722,5,0.262527498701539,0.125904115528734,0,0
Datasets\German_credit.csv,0.284,0.613417683905522,0.640952380952381,0.655409946236559,0.53125,0.648100545240495,0.489208633093525,6,0.251562332094829,0.116831124180046,0,0
Datasets\German_credit.csv,0.292,4.87706510343902,0.627619047619048,0.643702814001373,0.516129032258065,0.635559191215836,0.467153284671533,7,0.234552000866439,0.11188831817151,0,0
Datasets\German_credit.csv,0.284,5.37679087761871,0.640952380952381,0.655409946236559,0.53125,0.648100545240495,0.489208633093525,8,0.227081302390956,0.106319877198478,0,0
Datasets\German_credit.csv,0.284,9.18193810763351,0.637142857142857,0.65442690459849,0.532258064516129,0.645669231563413,0.481751824817518,9,0.218978654937976,0.100615241433433,0,0
Datasets\German_credit.csv,0.304,6.38476894818238,0.622857142857143,0.631514558355762,0.492537313432836,0.62715597475584,0.464788732394366,10,0.205528483412201,0.0905109048901528,0,0
Datasets\German_credit.csv,0.304,19.1810981108667,0.622857142857143,0.631514558355762,0.492537313432836,0.62715597475584,0.464788732394366,11,0.181510213569527,0.084634238244653,0,0
Datasets\German_credit.csv,0.292,35.1216395954866,0.639047619047619,0.647462831286361,0.514705882352941,0.643227702733338,0.489510489510489,12,0.177481829372008,0.0801087161437918,0,0
