header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Uci_muskv1.csv,0.116666666666667,0.278108037647762,0.883484162895928,0.88047138047138,0.851851851851852,0.881975198813274,0.867924528301887,2,0.0825473861109619,0,1
Datasets\Uci_muskv1.csv,0.0916666666666667,0.252042836618253,0.907805429864253,0.906082793579273,0.886792452830189,0.906943293734268,0.895238095238095,3,0.0708875569033281,0,1
Datasets\Uci_muskv1.csv,0.125,0.239499415004001,0.873868778280543,0.872289495916643,0.849056603773585,0.873078422921413,0.857142857142857,4,0.0586353824273443,1,1
Datasets\Uci_muskv1.csv,0.1,0.286630415138104,0.900452488687783,0.897306397306397,0.87037037037037,0.898876690155467,0.886792452830189,5,0.0577661394069553,1,1
Datasets\Uci_muskv1.csv,0.0833333333333333,0.223638300625277,0.917420814479638,0.914141414141414,0.888888888888889,0.915778178437966,0.905660377358491,6,0.0669838237203526,0,1
Datasets\Uci_muskv1.csv,0.075,0.264775560126073,0.922511312217195,0.924552429667519,0.92156862745098,0.923530743163074,0.912621359223301,7,0.0563074770039403,0,1
Datasets\Uci_muskv1.csv,0.0666666666666667,0.245967229257211,0.932126696832579,0.932126696832579,0.923076923076923,0.932126696832579,0.923076923076923,8,0.0492503424661736,1,1
Datasets\Uci_muskv1.csv,0.0833333333333333,0.229367553471519,0.915158371040724,0.915158371040724,0.903846153846154,0.915158371040724,0.903846153846154,9,0.0563117057470214,1,1
Datasets\Uci_muskv1.csv,0.1,0.261222927197663,0.902714932126697,0.897321428571429,0.857142857142857,0.9000100999899,0.888888888888889,10,0.0551110764117698,0,1
Datasets\Uci_muskv1.csv,0.075,0.231750172339052,0.924773755656109,0.922979442410589,0.905660377358491,0.923875727823918,0.914285714285714,11,0.0556102628083041,0,1
Datasets\Uci_muskv1.csv,0.0916666666666667,0.245409514417137,0.907805429864253,0.906082793579273,0.886792452830189,0.906943293734268,0.895238095238095,12,0.0476402349821008,1,1
Datasets\Uci_muskv1.csv,0.1,0.276397822524838,0.902714932126697,0.897321428571429,0.857142857142857,0.9000100999899,0.888888888888889,13,0.0503889743111415,0,1
Datasets\Uci_muskv1.csv,0.0833333333333333,0.267918004350156,0.917420814479638,0.914141414141414,0.888888888888889,0.915778178437966,0.905660377358491,14,0.0421645453596184,0,1
Datasets\Uci_muskv1.csv,0.0833333333333333,0.273582034284528,0.917420814479638,0.914141414141414,0.888888888888889,0.915778178437966,0.905660377358491,15,0.0484689259918647,1,1
Datasets\Uci_muskv1.csv,0.1,0.274677504310949,0.902714932126697,0.897321428571429,0.857142857142857,0.9000100999899,0.888888888888889,16,0.039055676462132,1,1
Datasets\Uci_muskv1.csv,0.108333333333333,0.252232422295327,0.893099547511312,0.888811188811189,0.854545454545454,0.890950207964399,0.878504672897196,17,0.0491053704151519,1,1
Datasets\Uci_muskv1.csv,0.125,0.251188677901102,0.876131221719457,0.872027972027972,0.836363636363636,0.874074781334577,0.859813084112149,18,0.0486829852920585,0,1
Datasets\Uci_muskv1.csv,0.133333333333333,0.25814357894083,0.8710407239819,0.864849833147942,0.810344827586207,0.867934238949215,0.854545454545455,19,0.050372942117306,1,1
Datasets\Uci_muskv1.csv,0.108333333333333,0.302262907574471,0.89762443438914,0.890664073353709,0.830508474576271,0.894130708342967,0.882882882882883,20,0.0401866178040562,1,1
Datasets\Uci_muskv1.csv,0.216666666666667,0.317605733039155,0.777149321266968,0.78,0.76,0.778572051259698,0.745098039215686,2,0.0724807714025017,0,1
Datasets\Uci_muskv1.csv,0.166666666666667,0.276114840849083,0.828054298642534,0.831428571428571,0.82,0.829738004534087,0.803921568627451,3,0.059823909866331,1,1
Datasets\Uci_muskv1.csv,0.166666666666667,0.252129449835017,0.830316742081448,0.830316742081448,0.807692307692308,0.830316742081448,0.807692307692308,4,0.0576079795777833,1,1
