header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Biodegradeable.csv,0.0909090909090909,0.182363369480148,0.884494382022472,0.9097502565857,0.911392405063291,0.896944567846389,0.857142857142857,12,-2081.60577413102
Datasets\Biodegradeable.csv,0.140151515151515,0.203340808046233,0.822504012841091,0.857254623044097,0.851351351351351,0.83951986007654,0.773006134969325,13,-4238.22965468753
Datasets\Biodegradeable.csv,0.162878787878788,0.268887041681006,0.816404494382022,0.818181818181818,0.761363636363636,0.817292190019122,0.757062146892655,10,-6429.84212443599
Datasets\Biodegradeable.csv,0.166666666666667,0.242002812991389,0.802504012841091,0.817850637522769,0.777777777777778,0.810104650076802,0.741176470588235,8,-8567.69674050261
Datasets\Biodegradeable.csv,0.113636363636364,0.234347701056048,0.861829855537721,0.880186197126088,0.864197530864197,0.870911312160989,0.823529411764706,11,-10623.809336459
Datasets\Biodegradeable.csv,0.143939393939394,0.23663622053747,0.82792937399679,0.844565877352763,0.814814814814815,0.836164883064987,0.776470588235294,15,-12888.2685573183
Datasets\Biodegradeable.csv,0.136363636363636,0.24329212685395,0.833643659711075,0.85555935682518,0.835443037974684,0.844459341288997,0.785714285714286,12,-15027.7108288926
Datasets\Biodegradeable.csv,0.121212121212121,0.229385121534452,0.856115569823435,0.869200559142648,0.843373493975904,0.862608445476238,0.813953488372093,15,-17179.0181211907
Datasets\Biodegradeable.csv,0.15530303030303,0.339291326986013,0.81107544141252,0.833953680727874,0.807692307692308,0.822355471535816,0.754491017964072,11,-19295.0598133726
Datasets\Biodegradeable.csv,0.125,0.247937569446223,0.839454253611557,0.876031294452347,0.878378378378378,0.857352831977885,0.797546012269939,13,-21471.2477954961
Datasets\Biodegradeable.csv,0.113636363636364,0.204848681494499,0.867351524879615,0.876043378245153,0.847058823529412,0.871675784550856,0.827586206896552,15,-23612.7369859494
Datasets\Biodegradeable.csv,0.125,0.200721757395691,0.83669341894061,0.879340277777778,0.888888888888889,0.85748691862292,0.795031055900621,10,-25629.4141744896
Datasets\Biodegradeable.csv,0.212121212121212,0.283211370603891,0.759935794542536,0.762906682252094,0.689655172413793,0.761418340469947,0.681818181818182,13,-27904.6615307504
Datasets\Biodegradeable.csv,0.151515151515152,0.237614662843738,0.819454253611557,0.835660797409431,0.802469135802469,0.827478179950284,0.764705882352941,9,-30161.8998156837
Datasets\Biodegradeable.csv,0.125,0.509865547368377,0.847736757624398,0.867934782608696,0.85,0.85771687783335,0.804733727810651,10,-32286.3268971553
Datasets\Biodegradeable.csv,0.151515151515152,0.247674112562405,0.81669341894061,0.837495723571673,0.810126582278481,0.826963771256661,0.761904761904762,11,-34508.8323566859
Datasets\Biodegradeable.csv,0.162878787878788,0.258713616088209,0.808121990369181,0.821562583757706,0.780487804878049,0.814786862365467,0.748538011695907,12,-36550.015361057
Datasets\Biodegradeable.csv,0.117424242424242,0.433892127298781,0.864494382022472,0.870851842174027,0.837209302325581,0.867661466785339,0.822857142857143,14,-38656.6008777049
Datasets\Biodegradeable.csv,0.140151515151515,0.244957295450883,0.822504012841091,0.857254623044097,0.851351351351351,0.83951986007654,0.773006134969325,12,-40782.8376317479
Datasets\Biodegradeable.csv,0.109848484848485,0.213685680474221,0.870208667736758,0.881349206349206,0.857142857142857,0.875743508124985,0.832369942196532,12,-42952.0223745257
Datasets\Biodegradeable.csv,0.132575757575758,0.207883191443045,0.847544141252006,0.853605957669193,0.813953488372093,0.850564249232478,0.8,17,-45145.0250276296
Datasets\Biodegradeable.csv,0.113636363636364,0.193871909650108,0.856308186195827,0.885408708938121,0.883116883116883,0.870615342494548,0.819277108433735,13,-47232.2545539775
Datasets\Biodegradeable.csv,0.159090909090909,0.624145650455381,0.810979133226324,0.8267557174661,0.790123456790123,0.818791436058273,0.752941176470588,9,-49360.2791536731
Datasets\Biodegradeable.csv,0.140151515151515,0.218256523138669,0.83354735152488,0.848097024926293,0.817073170731707,0.840759245965305,0.783625730994152,11,-51423.4148905416
Datasets\Biodegradeable.csv,0.132575757575758,0.246933189927182,0.842022471910112,0.856941838649156,0.829268292682927,0.849416648458063,0.795321637426901,15,-53538.9897536317
Datasets\Biodegradeable.csv,0.136363636363636,0.229223944587335,0.830882825040128,0.85790679908327,0.844155844155844,0.844178593545594,0.783132530120482,10,-55676.4328257754
Datasets\Biodegradeable.csv,0.151515151515152,0.246486899385059,0.81669341894061,0.837495723571673,0.810126582278481,0.826963771256661,0.761904761904762,7,-57827.4557202708
Datasets\Biodegradeable.csv,0.125,0.197032465337682,0.853258426966292,0.863888888888889,0.833333333333333,0.858540752561917,0.809248554913295,13,-59948.5066500912
Datasets\Biodegradeable.csv,0.128787878787879,0.266976173042808,0.844879614767255,0.862376037239425,0.839506172839506,0.853538171943925,0.8,12,-62034.7215076102
Datasets\Biodegradeable.csv,0.136363636363636,0.288195548450854,0.836404494382022,0.853470957296094,0.827160493827161,0.844851546660555,0.788235294117647,15,-64230.2141727882
