header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Vote.csv,0.0275229357798165,0.0637334528260818,0.968727789623312,0.973098995695839,0.975609756097561,0.970908472693832,0.963855421686747,2,0.0156801498757025,0,1
Datasets\Vote.csv,0.0458715596330275,0.0992474103752605,0.94047619047619,0.965277777777778,1,0.952715599514142,0.936708860759494,3,0.00823785997464765,0,1
Datasets\Vote.csv,0.0642201834862385,3.14528165315533,0.925550817341862,0.938644688644689,0.948717948717949,0.932051768152859,0.91358024691358,4,0.00543154190509559,1,1
Datasets\Vote.csv,0.0825688073394495,4.37755541265053,0.897299218194741,0.931660231660232,0.971428571428571,0.914156951438312,0.883116883116883,5,0.00314621060318535,1,1
Datasets\Vote.csv,0.0458715596330275,510.08096711381,0.94047619047619,0.965277777777778,1,0.952715599514142,0.936708860759494,6,0.00243453934822143,0,1
Datasets\Vote.csv,0.0825688073394495,0.180452188930995,0.897299218194741,0.931660231660232,0.971428571428571,0.914156951438312,0.883116883116883,7,0.00395814552406828,0,1
Datasets\Vote.csv,0.110091743119266,0.587755813238485,0.861584932480455,0.912946428571429,0.96875,0.88652238476386,0.837837837837838,8,0.00190179281755599,0,1
Datasets\Vote.csv,0.073394495412844,0.191282672614094,0.909203980099502,0.938165905631659,0.972222222222222,0.923457919263808,0.897435897435897,9,0.0012551549036811,0,1
Datasets\Vote.csv,0.110091743119266,0.323562024371473,0.874911158493248,0.891030392883618,0.894736842105263,0.882897208780986,0.85,10,0.00235649542860931,0,1
Datasets\Vote.csv,0.100917431192661,7.64022512143254,0.88681592039801,0.898717948717949,0.897435897435897,0.892727266232282,0.864197530864197,11,0.00360248095944606,0,1
Datasets\Vote.csv,0.055045871559633,0.581352074981185,0.937455579246624,0.946014492753623,0.95,0.941715589181852,0.926829268292683,12,0.00412225729075929,0,1
Datasets\Vote.csv,0.0642201834862385,35.9007955450987,0.92999289267946,0.934002869440459,0.926829268292683,0.931993567768602,0.91566265060241,13,0.00365157177558815,0,1
