header
00:00:15.3060432
00:00:23.6936909
00:00:31.6374893
00:00:39.9312819
00:00:48.3569221
00:00:57.2572849
00:01:05.0170796
00:01:13.7000737
00:01:22.0592388
00:01:30.9463754
00:01:40.1681071
00:01:49.4178271
00:01:58.9486312
00:02:08.0588873
00:02:17.9793753
00:02:29.5823734
00:02:40.0347299
00:02:49.9265054
00:03:01.8660489
