header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\Ionosphere.csv,0.0898876404494382,0.143739612028633,0.888706140350877,0.915105386416862,0.928571428571429,0.901712583502682,0.866666666666667,2,0,0.0374860083259409,0,0
Datasets\Ionosphere.csv,0.0674157303370786,0.121018203122864,0.919956140350877,0.932768361581921,0.933333333333333,0.926317950528665,0.903225806451613,3,0.332962566312755,0.0287151098491536,0,0
Datasets\Ionosphere.csv,0.0674157303370786,0.139902115183398,0.919956140350877,0.932768361581921,0.933333333333333,0.926317950528665,0.903225806451613,4,0.270357927536621,0.0194250176421882,1,0
Datasets\Ionosphere.csv,0.0561797752808989,0.130261978436548,0.928728070175439,0.949425287356322,0.96551724137931,0.938962637280047,0.918032786885246,5,0.170538939591495,0.0275824041635681,0,0
Datasets\Ionosphere.csv,0.112359550561798,0.155106455287614,0.864309210526316,0.889051522248244,0.892857142857143,0.876505792502425,0.833333333333333,6,0.138162654299861,0.0250434383656706,1,0
Datasets\Ionosphere.csv,0.0674157303370786,0.146160279031225,0.919956140350877,0.932768361581921,0.933333333333333,0.926317950528665,0.903225806451613,7,0.0676821168896003,0.0212240459514974,1,0
Datasets\Ionosphere.csv,0.101123595505618,0.159912697015779,0.873081140350877,0.906511350059737,0.925925925925926,0.889482246655864,0.847457627118644,8,0.0538429347177763,0.0184010009219698,0,0
Datasets\Ionosphere.csv,0.0674157303370786,0.157653082154534,0.919956140350877,0.932768361581921,0.933333333333333,0.926317950528665,0.903225806451613,9,0.0710013354201386,0.0177816267221506,0,0
Datasets\Ionosphere.csv,0.0898876404494382,0.189555982781459,0.888706140350877,0.915105386416862,0.928571428571429,0.901712583502682,0.866666666666667,10,0.0518520984888758,0.013732780476378,1,0
Datasets\Ionosphere.csv,0.123595505617978,0.284815765408496,0.841831140350877,0.8896875,0.92,0.865097984193978,0.807017543859649,11,0.0304657457965217,0.0100721174906433,0,0
Datasets\Ionosphere.csv,0.134831460674157,0.302592282724978,0.826206140350877,0.881410256410256,0.916666666666667,0.852915874309517,0.785714285714286,12,0.0506286893625211,0.0091264203222536,0,0
Datasets\Ionosphere.csv,0.146067415730337,0.30486882273019,0.810581140350877,0.873188405797101,0.91304347826087,0.840720816374683,0.763636363636363,13,0.0253601963216291,0.00828395984293005,0,0
Datasets\Ionosphere.csv,0.123595505617978,0.298359261776822,0.834978070175439,0.902503293807642,0.956521739130435,0.867428536744662,0.8,14,0.0237480101505776,0.00640009688325147,0,0
Datasets\Ionosphere.csv,0.123595505617978,0.268611717921379,0.834978070175439,0.902503293807642,0.956521739130435,0.867428536744662,0.8,15,0.0158765823993357,0.0050613715659442,0,0
Datasets\Ionosphere.csv,0.123595505617978,0.276708881488695,0.834978070175439,0.902503293807642,0.956521739130435,0.867428536744662,0.8,16,0.026786359585602,0.00430600571739555,0,0
Datasets\Ionosphere.csv,0.134831460674157,0.264161097125786,0.8125,0.91304347826087,1,0.859842519685039,0.769230769230769,17,0.0486338941774893,0.00370320128808648,0,0
Datasets\Ionosphere.csv,0.134831460674157,0.271522440581114,0.826206140350877,0.881410256410256,0.916666666666667,0.852915874309517,0.785714285714286,18,0.0238540858400896,0.00303565170029346,0,0
Datasets\Ionosphere.csv,0.134831460674157,0.261184475953613,0.826206140350877,0.881410256410256,0.916666666666667,0.852915874309517,0.785714285714286,19,0.0195430045951965,0.00260234345895916,1,0
Datasets\Ionosphere.csv,0.146067415730337,0.27968339617896,0.810581140350877,0.873188405797101,0.91304347826087,0.840720816374683,0.763636363636363,20,0.0176102772927941,0.00244055627805678,1,0
Datasets\Ionosphere.csv,0.0898876404494382,0.137829067061905,0.902412280701754,0.902412280701754,0.875,0.902412280701754,0.875,2,0,0.0386640942743446,0,0
Datasets\Ionosphere.csv,0.0898876404494382,0.138503534529486,0.895559210526316,0.907627118644068,0.9,0.901552782067872,0.870967741935484,3,0.318248533622643,0.0318154766402581,0,0
Datasets\Ionosphere.csv,0.0898876404494382,0.196665995335457,0.909265350877193,0.899197860962567,0.852941176470588,0.90420358368738,0.878787878787879,4,0.298915392926207,0.0252943913251729,0,0
Datasets\Ionosphere.csv,0.0561797752808989,0.0908829262419889,0.928728070175439,0.949425287356322,0.96551724137931,0.938962637280047,0.918032786885246,5,0.303624104214279,0.0271300033867699,0,0
Datasets\Ionosphere.csv,0.0561797752808989,0.140942062229852,0.928728070175439,0.949425287356322,0.96551724137931,0.938962637280047,0.918032786885246,6,0.240355974050589,0.0249439815531396,0,0
Datasets\Ionosphere.csv,0.0337078651685393,0.323689455400967,0.966831140350877,0.960768398268398,0.939393939393939,0.963790234953351,0.953846153846154,7,0.157152590579827,0.0215635288084853,0,0
Datasets\Ionosphere.csv,0.0561797752808989,0.134326510549544,0.928728070175439,0.949425287356322,0.96551724137931,0.938962637280047,0.918032786885246,8,0.155594658743315,0.0234143759002639,0,0
Datasets\Ionosphere.csv,0.0561797752808989,0.114299665513939,0.928728070175439,0.949425287356322,0.96551724137931,0.938962637280047,0.918032786885246,9,0.0982623594664663,0.01474050178527,0,0
Datasets\Ionosphere.csv,0.0337078651685393,0.103975202933103,0.953125,0.975,1,0.963938411669368,0.950819672131147,10,0.0826180420631606,0.0130193595557331,0,0
Datasets\Ionosphere.csv,0.0561797752808989,0.172186784335017,0.935581140350877,0.941879866518354,0.935483870967742,0.938719937582332,0.920634920634921,11,0.124496717201357,0.0113741858896516,0,0
