header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Vote.csv,0.0642201834862385,0.0959942207937169,0.916666666666667,0.952702702702703,1,0.93433734939759,0.909090909090909,13,-2712.6576575595
Datasets\Vote.csv,0.073394495412844,0.105281242133278,0.918088130774698,0.926268115942029,0.925,0.922159983653126,0.902439024390244,9,-5314.04345078423
Datasets\Vote.csv,0.073394495412844,1.04144996749006,0.931414356787491,0.918909592822636,0.869565217391304,0.925119720279349,0.909090909090909,10,-7701.97815567136
Datasets\Vote.csv,0.036697247706422,0.202455154853166,0.961265103056148,0.961265103056148,0.952380952380952,0.961265103056148,0.952380952380952,10,-9890.9466451594
Datasets\Vote.csv,0.100917431192661,0.190518759184017,0.913468372423596,0.893340094658553,0.803921568627451,0.903292116630741,0.881720430107527,20,-11058.5185681342
Datasets\Vote.csv,0.110091743119266,0.155130255340544,0.879353233830846,0.886775362318841,0.875,0.88304870238396,0.853658536585366,20,-12244.2225060573
Datasets\Vote.csv,0.0458715596330275,0.0910171365112361,0.949360341151386,0.953550932568149,0.951219512195122,0.951451022599328,0.939759036144578,9,-14350.5343782737
Datasets\Vote.csv,0.0275229357798165,0.0566905144033119,0.97316986496091,0.969168428470754,0.953488372093023,0.971165025010041,0.964705882352941,10,-16469.1467359774
Datasets\Vote.csv,0.0458715596330275,1.21191874394361,0.953802416488984,0.949964763918252,0.930232558139535,0.951879722194597,0.941176470588235,9,-18317.8223161418
Datasets\Vote.csv,0.0917431192660551,12.0621061687305,0.907604832977967,0.901048951048951,0.863636363636364,0.904315010361966,0.883720930232558,13,-20827.016312475
Datasets\Vote.csv,0.0458715596330275,0.0733101314146372,0.94047619047619,0.965277777777778,1,0.952715599514142,0.936708860759494,10,-23380.2017111803
Datasets\Vote.csv,0.0825688073394495,0.13900071548375,0.923951670220327,0.909402882635552,0.851063829787234,0.916619549672398,0.898876404494382,20,-24531.1433177968
Datasets\Vote.csv,0.036697247706422,0.481964232364851,0.965707178393746,0.958216783216783,0.931818181818182,0.961947399662499,0.953488372093023,11,-26765.3972500881
Datasets\Vote.csv,0.073394495412844,0.167188807302337,0.918088130774698,0.926268115942029,0.925,0.922159983653126,0.902439024390244,19,-27962.4793960666
Datasets\Vote.csv,0.146788990825688,0.273539273722124,0.818407960199005,0.878059071729958,0.933333333333333,0.847184790866997,0.777777777777778,18,-29170.9728878214
Datasets\Vote.csv,0.0275229357798165,0.232083168000503,0.97316986496091,0.969168428470754,0.953488372093023,0.971165025010041,0.964705882352941,9,-31525.3064443352
Datasets\Vote.csv,0.073394495412844,2549.82184127726,0.918088130774698,0.926268115942029,0.925,0.922159983653126,0.902439024390244,11,-33957.8542205148
Datasets\Vote.csv,0.0458715596330275,0.189991685876539,0.962686567164179,0.946808510638298,0.893617021276596,0.95468152336604,0.943820224719101,9,-35966.605435359
Datasets\Vote.csv,0.0275229357798165,18.7276995837797,0.977611940298508,0.966666666666667,0.933333333333333,0.972108495394064,0.96551724137931,10,-37915.6736472174
Datasets\Vote.csv,0.100917431192661,3.42602947037286,0.895700071073205,0.892353770260747,0.86046511627907,0.894023789405247,0.870588235294118,10,-40560.3767786549
Datasets\Vote.csv,0.0917431192660551,0.154215540448644,0.894278606965174,0.911230541141586,0.921052631578947,0.902674993157149,0.875,20,-41731.6211207513
Datasets\Vote.csv,0.055045871559633,986.197317641868,0.941897654584222,0.941897654584222,0.928571428571429,0.941897654584222,0.928571428571429,11,-44233.7548132535
Datasets\Vote.csv,0.00917431192660551,0.173252142838484,0.988095238095238,0.992647058823529,1,0.990365918331271,0.987951807228916,10,-46365.5030783428
Datasets\Vote.csv,0.036697247706422,1.36498309795151,0.95682302771855,0.965760869565217,0.975,0.961271173211228,0.951219512195122,13,-48778.962396494
Datasets\Vote.csv,0.073394495412844,2.90499723830279,0.9136460554371,0.931430689399555,0.947368421052632,0.922452659667879,0.9,11,-51407.3173630576
Datasets\Vote.csv,0.055045871559633,0.31227464621399,0.941897654584222,0.941897654584222,0.928571428571429,0.941897654584222,0.928571428571429,10,-53680.6291526975
Datasets\Vote.csv,0.0825688073394495,0.384265450909225,0.906183368869936,0.918681318681319,0.923076923076923,0.912389546424527,0.888888888888889,13,-56319.8700429033
Datasets\Vote.csv,0.128440366972477,0.20100269443578,0.895522388059701,0.875,0.75,0.885142255005269,0.857142857142857,20,-57471.6509726749
Datasets\Vote.csv,0.036697247706422,0.0604030685097381,0.961265103056148,0.961265103056148,0.952380952380952,0.961265103056148,0.952380952380952,8,-59495.7096392231
Datasets\Vote.csv,0.0642201834862385,0.207099739528771,0.934434968017058,0.93076109936575,0.906976744186046,0.932594415489784,0.917647058823529,10,-62665.6868449317
