header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\Uci_imageseg.csv,0.714285714285714,0.718555088510493,0.285714285714286,0.0888888888888889,0,0.135593220338983,0,2,0,0.102547164690699,2,0
Datasets\Uci_imageseg.csv,0.553571428571429,0.581829919848749,0.446428571428571,0.365437788018433,0.258064516129032,0.401893409556245,0.41025641025641,3,0.626750453606187,0.0828892268787411,1,0
Datasets\Uci_imageseg.csv,0.428571428571429,0.466864583415274,0.571428571428571,0.442197485054628,0.363636363636364,0.498574944000093,0.533333333333333,4,0.545543544246409,0.0636889188126835,1,0
Datasets\Uci_imageseg.csv,0.392857142857143,0.41320394893867,0.607142857142857,0.504761904761905,0,0.551238910981952,0,5,0.416984493281678,0.0491038586537349,6,0
Datasets\Uci_imageseg.csv,0.232142857142857,0.282114333557182,0.767857142857143,0.698227169655741,0.727272727272727,0.73138865886661,0.842105263157895,6,0.317018448893831,0.0307694179163028,6,0
Datasets\Uci_imageseg.csv,0.142857142857143,0.228968237479867,0.857142857142857,0.88949938949939,1,0.87302142108154,1,7,0.204286176525483,0.0166382871272092,6,0
Datasets\Uci_imageseg.csv,0.142857142857143,0.218325792438198,0.857142857142857,0.888888888888889,1,0.872727272727273,1,8,0.173094921915346,0.0151491652146813,1,0
Datasets\Uci_imageseg.csv,0.125,0.213376047815771,0.875,0.897546897546898,1,0.886130049862623,1,9,0.158810677425307,0.013948804543128,1,0
Datasets\Uci_imageseg.csv,0.125,0.212677687124764,0.875,0.881673881673882,1,0.878324263271383,1,10,0.167964932409982,0.0136520655494876,1,0
Datasets\Uci_imageseg.csv,0.107142857142857,0.210973896010917,0.892857142857143,0.899814471243043,1,0.896322306412863,1,11,0.172650715700768,0.014715550333717,2,0
Datasets\Uci_imageseg.csv,0.107142857142857,0.236449238296617,0.892857142857143,0.898964131106988,1,0.895900229887891,1,12,0.140269398047237,0.0132470599155137,1,0
Datasets\Uci_imageseg.csv,0.107142857142857,0.23690710394391,0.892857142857143,0.899814471243043,1,0.896322306412863,1,13,0.121117520804354,0.0120769436518495,1,0
Datasets\Uci_imageseg.csv,0.107142857142857,0.225434054416192,0.892857142857143,0.908163265306122,1,0.900445163901255,1,14,0.121726781802916,0.0112858694302508,1,0
Datasets\Uci_imageseg.csv,0.125,0.258966483270804,0.875,0.914965986394558,1,0.894536817102138,1,15,0.117655223846099,0.0108770059878269,1,0
