header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Wine.csv,0.311111111111111,0.379075281837659,0.622222222222222,0.466269841269841,0,0.533074087576457,0,2,0.383654226628617
Datasets\Wine.csv,0,0.0998718784280833,1,1,1,1,1,3,0.142776592157198
Datasets\Wine.csv,0,0.0607322214732208,1,1,1,1,1,4,0.0952739142600085
Datasets\Wine.csv,0,0.0624685187553598,1,1,1,1,1,5,0.0896003277871665
Datasets\Wine.csv,0,0.0507891313658344,1,1,1,1,1,6,0.0832094235766157
Datasets\Wine.csv,0,0.0518433647007536,1,1,1,1,1,7,0.0764306951693847
Datasets\Wine.csv,0,0.0524860646583642,1,1,1,1,1,8,0.0734916786464742
Datasets\Wine.csv,0,0.0512866144166463,1,1,1,1,1,9,0.0702436287783274
Datasets\Wine.csv,0,0.043553112278527,1,1,1,1,1,10,0.0655887352671454
Datasets\Wine.csv,0,0.0544632165920391,1,1,1,1,1,11,0.0668855039830644
Datasets\Wine.csv,0,0.043913311543316,1,1,1,1,1,12,0.0624953328510457
Datasets\Wine.csv,0,0.0543993604835874,1,1,1,1,1,13,0.0593795183506667
Datasets\Wine.csv,0,0.041823742561263,1,1,1,1,1,14,0.0571928692676321
Datasets\Wine.csv,0,0.0442095590213716,1,1,1,1,1,15,0.0570767785598499
Datasets\Wine.csv,0,0.054464628195821,1,1,1,1,1,16,0.0542021355230503
Datasets\Wine.csv,0,0.0525571547784703,1,1,1,1,1,17,0.0541514743099469
Datasets\Wine.csv,0,0.0540189907258422,1,1,1,1,1,18,0.0493011267912922
Datasets\Wine.csv,0,0.0456460257463829,1,1,1,1,1,19,0.0512435657732596
Datasets\Wine.csv,0,0.0543848833956771,1,1,1,1,1,20,0.0488755253758493
Datasets\Wine.csv,0.266666666666667,0.369643895849722,0.666666666666667,0.518518518518518,0,0.583333333333333,0,2,0.382708182612814
Datasets\Wine.csv,0.0666666666666667,0.141872866016817,0.944444444444445,0.931547619047619,0.857142857142857,0.937951701040014,0.923076923076923,3,0.125083532535904
Datasets\Wine.csv,0.0444444444444444,0.0975167164052462,0.962962962962963,0.953525641025641,0.923076923076923,0.958221065997708,0.96,4,0.0844021066389798
Datasets\Wine.csv,0.0222222222222222,0.0853788426988347,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,5,0.076134785294026
Datasets\Wine.csv,0.0444444444444444,0.104670941889047,0.953703703703704,0.953703703703704,0.916666666666667,0.953703703703704,0.916666666666667,6,0.0633838667927194
Datasets\Wine.csv,0.0222222222222222,0.0980912546059056,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,7,0.0587089091030225
Datasets\Wine.csv,0.0222222222222222,0.082654157329622,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,8,0.0550103356433257
Datasets\Wine.csv,0.0222222222222222,0.0699566371037215,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,9,0.0564236862182818
Datasets\Wine.csv,0.0444444444444444,0.0856065025415889,0.953703703703704,0.953703703703704,0.916666666666667,0.953703703703704,0.916666666666667,10,0.0588448706139191
Datasets\Wine.csv,0.0444444444444444,0.0955705755471385,0.953703703703704,0.953703703703704,0.916666666666667,0.953703703703704,0.916666666666667,11,0.0530055345846354
Datasets\Wine.csv,0,0.0705979257578297,1,1,1,1,1,12,0.0560585083820279
Datasets\Wine.csv,0.0222222222222222,0.095592264587834,0.972222222222222,0.982456140350877,1,0.977312390924956,0.956521739130435,13,0.0539149977302894
Datasets\Wine.csv,0,0.0759902337261724,1,1,1,1,1,14,0.0523488535688407
Datasets\Wine.csv,0,0.0688876034905174,1,1,1,1,1,15,0.0475126828142892
Datasets\Wine.csv,0.0444444444444444,0.0839811671306603,0.953703703703704,0.953703703703704,0.916666666666667,0.953703703703704,0.916666666666667,16,0.0470063944403346
Datasets\Wine.csv,0,0.0769268922535555,1,1,1,1,1,17,0.0457585132510006
Datasets\Wine.csv,0.0222222222222222,0.0856987522536029,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,18,0.0449471405387252
Datasets\Wine.csv,0.0444444444444444,0.0848847119180668,0.953703703703704,0.960648148148148,1,0.957163330198397,0.956521739130435,19,0.0442607164455102
Datasets\Wine.csv,0,0.0743160874660647,1,1,1,1,1,20,0.0419853829304014
Datasets\Wine.csv,0.288888888888889,0.385118516185946,0.644444444444444,0.486666666666667,0,0.554551407989522,0,2,0.378284156265476
Datasets\Wine.csv,0.0222222222222222,0.14947639301194,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,3,0.124410883199395
Datasets\Wine.csv,0.0444444444444444,0.104630461553931,0.962962962962963,0.953525641025641,0.923076923076923,0.958221065997708,0.96,4,0.0816403959556984
Datasets\Wine.csv,0,0.0846566282428048,1,1,1,1,1,5,0.0795598258453976
Datasets\Wine.csv,0.0444444444444444,0.089108331120911,0.962962962962963,0.952380952380952,0.857142857142857,0.957642725598527,0.923076923076923,6,0.0675241821427195
Datasets\Wine.csv,0.0444444444444444,0.0838632756734143,0.962962962962963,0.952380952380952,0.857142857142857,0.957642725598527,0.923076923076923,7,0.062627433900107
Datasets\Wine.csv,0.0222222222222222,0.084105540140401,0.972222222222222,0.982456140350877,1,0.977312390924956,0.956521739130435,8,0.0605880371261982
Datasets\Wine.csv,0,0.0737041128822214,1,1,1,1,1,9,0.0615821543653977
Datasets\Wine.csv,0.0222222222222222,0.0861043059716546,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,10,0.0599765775872705
Datasets\Wine.csv,0.0222222222222222,0.0888496628194389,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,11,0.0555967930989868
Datasets\Wine.csv,0.0222222222222222,0.0798198104742517,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,12,0.0565742831069375
Datasets\Wine.csv,0,0.0713764649878762,1,1,1,1,1,13,0.0506843851618721
Datasets\Wine.csv,0.0222222222222222,0.0797249122959326,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,14,0.0458682541390165
Datasets\Wine.csv,0,0.0772666138702899,1,1,1,1,1,15,0.0461107435567568
Datasets\Wine.csv,0.0222222222222222,0.0950335217593013,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,16,0.0460090591404508
Datasets\Wine.csv,0.0444444444444444,0.093669437311599,0.962962962962963,0.952380952380952,0.857142857142857,0.957642725598527,0.923076923076923,17,0.0424845003561468
Datasets\Wine.csv,0.0222222222222222,0.0855811817077963,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,18,0.0426465135843442
Datasets\Wine.csv,0,0.0919610913758656,1,1,1,1,1,19,0.039868148851494
Datasets\Wine.csv,0,0.0749888481540247,1,1,1,1,1,20,0.0398621201385892
Datasets\Wine.csv,0.311111111111111,0.380280222945806,0.622222222222222,0.466269841269841,0,0.533074087576457,0,2,0.385250283819561
Datasets\Wine.csv,0.0222222222222222,0.126826969125049,0.981481481481482,0.979166666666667,1,0.980322707595435,1,3,0.130333065240752
Datasets\Wine.csv,0,0.0826619992652698,1,1,1,1,1,4,0.0914842314494496
Datasets\Wine.csv,0,0.0770726005712392,1,1,1,1,1,5,0.0810906336050182
