header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\German_credit.csv,0.244,0.350591385861059,0.677142857142857,0.708782327586207,0.620689655172414,0.692601441524297,0.541353383458647,2,0.140091512107248,0,0
Datasets\German_credit.csv,0.264,4.01275884097488,0.662857142857143,0.681436210847976,0.571428571428571,0.672018289039566,0.521739130434783,3,0.122882690905479,0,0
Datasets\German_credit.csv,0.276,0.472547383440528,0.654285714285714,0.666749011857708,0.545454545454545,0.660458570602712,0.51063829787234,4,0.104440189282136,0,0
Datasets\German_credit.csv,0.268,0.640269045701714,0.656190476190476,0.675875085792725,0.564516129032258,0.665887336252899,0.510948905109489,5,0.105570853884786,0,0
Datasets\German_credit.csv,0.3,0.617673248367802,0.644761904761905,0.64367816091954,0.5,0.644219577056729,0.503311258278146,6,0.0994532257636123,0,0
Datasets\German_credit.csv,0.28,2.37907082501985,0.643809523809524,0.660215601392072,0.53968253968254,0.651909359304925,0.492753623188406,7,0.092426491434918,0,0
Datasets\German_credit.csv,0.268,0.68061975893295,0.640952380952381,0.674792139077853,0.574074074074074,0.657437096040441,0.48062015503876,8,0.0830512011074579,0,0
Datasets\German_credit.csv,0.272,8.06035186593954,0.657142857142857,0.671517671517672,0.553846153846154,0.664252503576538,0.514285714285714,9,0.0834970277674406,0,0
Datasets\German_credit.csv,0.308,1.19479773589357,0.612380952380952,0.623907930107527,0.484375,0.618090703312357,0.446043165467626,10,0.0746290990795444,0,0
Datasets\German_credit.csv,0.3,0.60393076403319,0.637142857142857,0.640449438202247,0.5,0.638791868733824,0.489795918367347,11,0.0919408568533251,0,0
Datasets\German_credit.csv,0.284,1.890478530412,0.66,0.661240786240786,0.527027027027027,0.660619810504979,0.523489932885906,12,0.0869196109839677,0,0
Datasets\German_credit.csv,0.308,27.5979051210023,0.608571428571429,0.622254632807138,0.483870967741935,0.615336971982033,0.437956204379562,13,0.071477467463184,0,0
Datasets\German_credit.csv,0.252,0.684197449409879,0.667619047619048,0.697557471264368,0.603448275862069,0.682259983501575,0.526315789473684,14,0.081366101716349,0,0
Datasets\German_credit.csv,0.24,1.58983074560624,0.702857142857143,0.713187605092481,0.608695652173913,0.707984692097121,0.583333333333333,15,0.0829648580530768,0,0
Datasets\German_credit.csv,0.336,0.793817399330855,0.596190476190476,0.597709155638108,0.438356164383562,0.596948850009285,0.432432432432432,16,0.0720248194866932,0,0
Datasets\German_credit.csv,0.296,0.675324367529568,0.636190476190476,0.643125950836736,0.507246376811594,0.639639414095592,0.486111111111111,17,0.075669237943446,0,0
Datasets\German_credit.csv,0.248,2.27071105339637,0.708571428571429,0.705502589895654,0.584415584415584,0.707033679220156,0.592105263157895,18,0.0750089796628106,0,0
Datasets\German_credit.csv,0.272,0.513063678573813,0.68,0.67735155018392,0.545454545454545,0.678673191278494,0.552631578947368,19,0.0797564138357131,0,0
Datasets\German_credit.csv,0.264,0.486996415536508,0.685714285714286,0.685714285714286,0.56,0.685714285714286,0.56,20,0.0746660520993465,0,0
Datasets\German_credit.csv,0.24,0.351362676627955,0.683809523809524,0.714082882243322,0.627118644067797,0.698618396599086,0.552238805970149,2,0.139550990902398,0,0
Datasets\German_credit.csv,0.296,0.426800106234728,0.620952380952381,0.637696244253621,0.508196721311475,0.629212940392904,0.455882352941176,3,0.119730181307107,0,0
Datasets\German_credit.csv,0.248,0.381031723357118,0.681904761904762,0.702656820303879,0.603174603174603,0.692125273309614,0.550724637681159,4,0.12664243119902,0,0
Datasets\German_credit.csv,0.276,0.623651880480552,0.646666666666667,0.665150995195607,0.548387096774194,0.655778603075887,0.496350364963504,5,0.101668090465383,0,0
Datasets\German_credit.csv,0.252,0.554260378118495,0.663809523809524,0.697901325478645,0.607142857142857,0.680428663360052,0.519083969465649,6,0.0975009728991113,0,0
Datasets\German_credit.csv,0.272,0.48535186089291,0.657142857142857,0.671517671517672,0.553846153846154,0.664252503576538,0.514285714285714,7,0.0938410237801979,0,0
Datasets\German_credit.csv,0.244,0.798437322295586,0.688571428571429,0.707913306451613,0.609375,0.698108421099308,0.561151079136691,8,0.0936103223821583,0,0
Datasets\German_credit.csv,0.268,6.17766386720054,0.66,0.676411290322581,0.5625,0.668104878858281,0.517985611510791,9,0.0870808245106253,0,0
Datasets\German_credit.csv,0.268,0.499087768234689,0.663809523809524,0.677042160737813,0.560606060606061,0.670360546953502,0.524822695035461,10,0.0914651799104481,0,0
Datasets\German_credit.csv,0.288,0.647683467752961,0.672380952380952,0.66322776134478,0.518072289156627,0.667772992547373,0.544303797468354,11,0.0855627173092312,0,0
Datasets\German_credit.csv,0.248,0.819110670319168,0.659047619047619,0.705685289191053,0.627450980392157,0.681569568419842,0.507936507936508,12,0.0810191633445769,0,0
Datasets\German_credit.csv,0.308,0.88391643217526,0.627619047619048,0.630696004993758,0.486111111111111,0.629153764264986,0.476190476190476,13,0.0839570217075787,0,0
Datasets\German_credit.csv,0.268,0.936494542705324,0.656190476190476,0.675875085792725,0.564516129032258,0.665887336252899,0.510948905109489,14,0.0811544503556155,0,0
Datasets\German_credit.csv,0.26,0.415371285433808,0.677142857142857,0.687863606981254,0.573529411764706,0.682461131720365,0.545454545454545,15,0.0814131883149499,1,0
Datasets\German_credit.csv,0.284,0.503478509118135,0.671428571428571,0.665441176470588,0.525,0.668421466174275,0.541935483870968,16,0.0827397404769075,0,0
Datasets\German_credit.csv,0.26,0.482705831848682,0.680952380952381,0.688492063492063,0.571428571428571,0.684701466793614,0.551724137931034,17,0.0791464517570827,0,0
Datasets\German_credit.csv,0.304,0.521037662148508,0.638095238095238,0.638095238095238,0.493333333333333,0.638095238095238,0.493333333333333,18,0.0667050732666457,0,0
Datasets\German_credit.csv,0.276,0.521836914567771,0.661904761904762,0.668650793650794,0.542857142857143,0.66526067629557,0.524137931034483,19,0.0736242124269896,0,0
Datasets\German_credit.csv,0.276,0.604135744756203,0.65047619047619,0.66591061827957,0.546875,0.658102921261507,0.503597122302158,20,0.0741133453523705,0,0
Datasets\German_credit.csv,0.264,0.364303364344835,0.636190476190476,0.681490506650421,0.591836734693878,0.658061815554896,0.467741935483871,2,0.141581363004806,0,0
Datasets\German_credit.csv,0.272,2.51613556722333,0.630476190476191,0.66873583604296,0.568627450980392,0.649042671615172,0.46031746031746,3,0.132354654605001,0,0
Datasets\German_credit.csv,0.268,14.1301906907414,0.644761904761905,0.674889543446245,0.571428571428571,0.659481817152763,0.488549618320611,4,0.106509486661147,0,0
Datasets\German_credit.csv,0.296,0.599989050069625,0.617142857142857,0.636436241015174,0.508474576271186,0.626641080321922,0.447761194029851,5,0.101299017699874,0,0
Datasets\German_credit.csv,0.284,0.439644646680884,0.648571428571429,0.657563025210084,0.529411764705882,0.653036277240099,0.503496503496504,6,0.106459401902456,0,0
Datasets\German_credit.csv,0.316,0.955422177692097,0.599047619047619,0.611530542210021,0.467741935483871,0.605224721558226,0.423357664233577,7,0.0990888728245,0,0
Datasets\German_credit.csv,0.312,0.754016415732259,0.617142857142857,0.623108335335095,0.478260869565217,0.620111249576672,0.458333333333333,8,0.102922877149816,0,0
Datasets\German_credit.csv,0.308,0.517514574390156,0.616190476190476,0.625576416337286,0.484848484848485,0.620847974279175,0.453900709219858,9,0.0938235543925376,0,0
Datasets\German_credit.csv,0.288,3.53585884307748,0.630476190476191,0.648538468210599,0.524590163934426,0.639379791369245,0.470588235294118,10,0.0807110652637043,0,0
Datasets\German_credit.csv,0.316,0.700359354776369,0.606666666666667,0.615283267457181,0.46969696969697,0.610944587008245,0.439716312056738,11,0.0803066757153965,0,0
Datasets\German_credit.csv,0.288,0.804965192498036,0.626666666666667,0.647528618333481,0.525423728813559,0.636926859798053,0.462686567164179,12,0.0780240141418113,0,0
Datasets\German_credit.csv,0.26,0.505301722838909,0.688571428571429,0.690033783783784,0.567567567567568,0.689301830581102,0.563758389261745,13,0.0842279200494232,0,0
Datasets\German_credit.csv,0.296,1.61003782396654,0.620952380952381,0.637696244253621,0.508196721311475,0.629212940392904,0.455882352941176,14,0.0798069265202063,0,0
Datasets\German_credit.csv,0.312,1.61345999065077,0.613333333333333,0.62131963135144,0.477611940298507,0.617300652834882,0.450704225352113,15,0.0794588844977498,0,0
