header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\glass.txt,0.56140350877193,0.624592840249546,0.303728070175439,0.171277997364954,0,0.219036930928246,0,2,0,0.0994190340907232,4,4
Datasets\glass.txt,0.403508771929825,0.58197755324924,0.388523391812865,0.321099684076091,0,0.351608459775635,0,3,0.540899025351843,0.0774971576393844,2,4
Datasets\glass.txt,0.403508771929825,0.578430129599026,0.388523391812865,0.321099684076091,0,0.351608459775635,0,4,0.46404401934693,0.0764108456578416,2,4
Datasets\glass.txt,0.333333333333333,0.538521765072452,0.522295321637427,0.498015873015873,0,0.50986671897833,0,5,0.449718109054692,0.0695630482618444,2,4
Datasets\glass.txt,0.315789473684211,0.5417131753289,0.531067251461988,0.511111111111111,0,0.520898116324924,0,6,0.407080037771642,0.0671784854342523,2,4
Datasets\glass.txt,0.315789473684211,0.645925750525069,0.531554580896686,0.50446718648473,0,0.517656775814248,0,7,0.392840623752543,0.059037979778484,2,4
Datasets\glass.txt,0.315789473684211,0.589635982519957,0.531554580896686,0.525300519818064,0,0.528409045796083,0,8,0.354054472906058,0.0566272815131535,4,4
Datasets\glass.txt,0.298245614035088,0.551235017801179,0.680190058479532,0.673611111111111,1,0.676884599232061,1,9,0.33635385431627,0.0506258272491139,0,4
Datasets\glass.txt,0.350877192982456,0.572789114195932,0.65338693957115,0.612721417069243,0.75,0.632401120186712,0.857142857142857,10,0.302309060623876,0.0471619744212806,0,4
Datasets\glass.txt,0.315789473684211,0.591062792900554,0.695492202729045,0.730125745950554,1,0.712388285782537,1,11,0.284893350073244,0.0437628282271482,0,4
Datasets\glass.txt,0.298245614035088,0.929061746454977,0.704751461988304,0.75299043062201,1,0.728072794689072,1,12,0.256091088805882,0.040516651242819,0,4
Datasets\glass.txt,0.280701754385965,0.837404612843523,0.714010721247563,0.839393939393939,1,0.771642170598349,1,13,0.243084291789169,0.0380884982807008,0,4
Datasets\glass.txt,0.298245614035088,0.753842444407693,0.704751461988304,0.831712433257056,1,0.762986432815796,1,14,0.228697021997457,0.0374724608049566,0,4
Datasets\glass.txt,0.263157894736842,0.760429547109619,0.722782651072125,0.883695652173913,1,0.795180221144075,1,15,0.224073576676757,0.0362882683918777,2,4
Datasets\glass.txt,0.280701754385965,0.693494100548924,0.714010721247563,0.797727272727273,1,0.753550982549868,1,16,0.217768361075297,0.0335049620973094,1,4
Datasets\glass.txt,0.298245614035088,0.808339190277825,0.704751461988304,0.773823763955343,1,0.737674241255825,1,17,0.200952990851422,0.0328686419120668,1,4
Datasets\glass.txt,0.298245614035088,17.4851270508838,0.68067738791423,0.709235209235209,1,0.694662917120277,1,18,0.196970193746084,0.0319270278103321,1,4
Datasets\glass.txt,0.263157894736842,8.82049641209502,0.734356725146199,0.857644110275689,1,0.791226620174575,1,19,0.190711398761361,0.0312073753302204,1,4
Datasets\glass.txt,0.263157894736842,119.193761637357,0.723269980506823,0.883838383838384,1,0.795532877349468,1,20,0.193875406696187,0.0302558111810489,1,4
Datasets\glass.txt,0.526315789473684,0.591871618090087,0.333333333333333,0.21412037037037,0,0.260747004933051,0,2,0,0.0969818426314949,5,4
Datasets\glass.txt,0.508771929824561,0.586403172507251,0.375,0.382190701339638,0,0.378561207232991,0,3,0.554913514768311,0.0898776434613199,3,4
Datasets\glass.txt,0.473684210526316,0.552057553025026,0.486111111111111,0.551851851851852,1,0.51689959361681,0.8,4,0.506985829244206,0.0826941510791274,3,4
Datasets\glass.txt,0.298245614035088,0.466245254201883,0.533869395711501,0.634444444444444,0.5,0.579827886183157,0.4,5,0.393417274285162,0.0634515769070037,3,4
Datasets\glass.txt,0.315789473684211,146526003.112261,0.52509746588694,0.548611111111111,0.5,0.53659682035377,0.4,6,0.365634316557961,0.0608348408292779,2,4
Datasets\glass.txt,0.315789473684211,731.007426914659,0.500974658869396,0.523448043184885,0.5,0.511964844872221,0.4,7,0.36239656686083,0.0587438722400828,2,4
Datasets\glass.txt,0.403508771929825,17.2503252746656,0.457115009746589,0.451298701298701,0.5,0.454188235458048,0.4,8,0.342505172702756,0.0520880173817435,2,4
Datasets\glass.txt,0.368421052631579,0.719231235893777,0.474658869395712,0.512806637806638,0.5,0.492995891288456,0.4,9,0.299888870015011,0.0442257577257251,2,4
Datasets\glass.txt,0.368421052631579,0.839731272479157,0.474171539961014,0.504166666666667,0.5,0.488709289100313,0.4,10,0.262145931333488,0.0390180073245615,2,4
Datasets\glass.txt,0.403508771929825,2.35227413898525,0.481676413255361,0.629708994708995,0.5,0.545833997445818,0.4,11,0.232680796010094,0.0361094365034392,2,4
Datasets\glass.txt,0.385964912280702,1415103.10648478,0.466374269005848,0.590712893344472,0.5,0.521230989530377,0.4,12,0.217031610381727,0.0337001844043751,5,4
Datasets\glass.txt,0.385964912280702,195900.4032452,0.466374269005848,0.668783068783069,1,0.549533010877105,0.5,13,0.202126757485141,0.0326163867276591,5,4
Datasets\glass.txt,0.385964912280702,1234.52505689327,0.46588693957115,0.589365079365079,0.5,0.520401739467504,0.4,14,0.19567747684223,0.0322097527708553,5,4
Datasets\glass.txt,0.385964912280702,44.7137706553823,0.466374269005848,0.510940813572393,0.5,0.487641401801453,0.4,15,0.192380357137079,0.0313463035564083,5,4
Datasets\glass.txt,0.368421052631579,1.73215595719675,0.475633528265107,0.599206349206349,1,0.53031644248692,0.5,16,0.188069221736683,0.0307397937269772,5,4
Datasets\glass.txt,0.333333333333333,1.9515893427433,0.505238791423002,0.694775132275132,1,0.585038791982793,0.5,17,0.18458332050069,0.030186378808771,5,4
Datasets\glass.txt,0.350877192982456,2.15046417202293,0.508528265107212,0.607969576719577,1,0.553820531495728,0.5,18,0.181084497303276,0.0297850952247197,5,4
Datasets\glass.txt,0.403508771929825,2.52628671833584,0.458089668615984,0.581349206349206,1,0.51241120897194,0.5,19,0.178706458222192,0.0292494087043352,5,4
Datasets\glass.txt,0.385964912280702,2.04607968265791,0.467348927875244,0.598412698412698,1,0.524821922898821,0.5,20,0.175075576089072,0.0272625303858957,5,4
Datasets\glass.txt,0.543859649122807,0.623887551477181,0.3125,0.195601851851852,0,0.240603644646925,0,2,0,0.096563665890571,5,4
Datasets\glass.txt,0.403508771929825,0.554313691897541,0.399610136452242,0.323521505376344,0,0.357562760168421,0,3,0.55639155402451,0.0779641677449036,1,4
Datasets\glass.txt,0.403508771929825,0.545845985261245,0.481115984405458,0.444444444444444,0.666666666666667,0.462053734661343,0.666666666666667,4,0.459070252848141,0.0708149097286355,2,4
Datasets\glass.txt,0.368421052631579,0.519693867773302,0.471856725146199,0.43287037037037,0,0.451523550887273,0,5,0.417090261384589,0.0656325532331407,1,4
Datasets\glass.txt,0.350877192982456,0.50212663695266,0.513523391812866,0.453098290598291,0,0.481422205287706,0,6,0.389794621391112,0.0645661582120229,1,4
Datasets\glass.txt,0.315789473684211,0.604631824865104,0.624634502923977,0.597222222222222,0.666666666666667,0.610620866154818,0.666666666666667,7,0.385050282994295,0.0599744263830703,1,4
Datasets\glass.txt,0.298245614035088,0.475921343419644,0.680190058479532,0.669444444444444,0.75,0.67477447387267,0.857142857142857,8,0.360259028726292,0.0568068950283018,2,4
Datasets\glass.txt,0.315789473684211,0.490905117609077,0.625121832358674,0.633393719806763,0.666666666666667,0.629230591626462,0.666666666666667,9,0.339953162806388,0.0504272499014196,2,4
Datasets\glass.txt,0.280701754385965,0.538129712758622,0.701510721247563,0.672727272727273,0.75,0.686817561969483,0.857142857142857,10,0.30233180374903,0.0483407109780494,2,4
Datasets\glass.txt,0.263157894736842,1.28807741820853,0.710769980506823,0.680555555555555,0.75,0.695334695466044,0.857142857142857,11,0.288850778556795,0.0428493052417541,0,4
Datasets\glass.txt,0.263157894736842,1.58824128616739,0.710769980506823,0.680555555555555,0.75,0.695334695466044,0.857142857142857,12,0.256860129369652,0.0421157022683572,0,4
Datasets\glass.txt,0.263157894736842,14.0018175537139,0.698708576998051,0.683695652173913,0.75,0.691120594323305,0.857142857142857,13,0.250741310762378,0.0404168728412551,0,4
Datasets\glass.txt,0.263157894736842,89.0644242806636,0.698708576998051,0.683695652173913,0.75,0.691120594323305,0.857142857142857,14,0.242406996722483,0.0400014430130434,0,4
Datasets\glass.txt,0.280701754385965,1.34333191724764,0.677875243664717,0.646969696969697,0.75,0.662061993106923,0.857142857142857,15,0.239824740286982,0.0394576805280274,0,4
Datasets\glass.txt,0.245614035087719,883066.687698133,0.696393762183236,0.674275362318841,0.6,0.685156100650125,0.75,16,0.23677535878646,0.0385286609684264,0,4
Datasets\glass.txt,0.245614035087719,284547.772150816,0.696393762183236,0.694444444444444,0.75,0.695417737288795,0.857142857142857,17,0.230998321617874,0.0377506948447408,0,4
Datasets\glass.txt,0.245614035087719,280939.761039088,0.696393762183236,0.694444444444444,0.75,0.695417737288795,0.857142857142857,18,0.22632872769263,0.0371983743956463,0,4
