header
00:00:00.6104748
00:00:00.8577846
00:00:01.1099795
00:00:01.4453799
00:00:01.7885008
00:00:02.0655908
00:00:02.4716393
00:00:02.9086387
00:00:03.2047069
00:00:03.7413463
00:00:04.3673500
00:00:04.6862242
00:00:05.2822374
00:00:05.8212108
00:00:06.3898869
00:00:07.5364822
00:00:08.5451804
00:00:09.5043984
00:00:09.2677692
