header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\Wine.csv,0.266666666666667,0.279556645085058,0.666666666666667,0.508403361344538,0,0.576877234803337,0,2,0,0.0935371547177907,2,2
Datasets\Wine.csv,0,0.00282493373701645,1,1,1,1,1,3,0.0507832650705643,0.000968165070699702,1,2
Datasets\Wine.csv,0,0.00334103103027155,1,1,1,1,1,4,0.00274990572104172,0.000729590212001796,1,2
Datasets\Wine.csv,0,0.012757658032539,1,1,1,1,1,5,0.00211371461361272,0.000333284861291053,0,2
Datasets\Wine.csv,0,0.00688304814332758,1,1,1,1,1,6,0.000945184337941565,0.000238466729795651,1,2
Datasets\Wine.csv,0,0.00701368243947255,1,1,1,1,1,7,0.000813742594796611,0.000159036438410515,2,2
Datasets\Wine.csv,0,0.0149003014486912,1,1,1,1,1,8,0.000446580453414917,9.68167946230772E-05,1,2
Datasets\Wine.csv,0,0.0107669387145582,1,1,1,1,1,9,0.000288519849495086,6.92335545294571E-05,0,2
Datasets\Wine.csv,0,0.00984813207714639,1,1,1,1,1,10,0.000199809636471622,4.9349793444461E-05,1,2
Datasets\Wine.csv,0,0.00922249314667491,1,1,1,1,1,11,0.000138238366508073,3.67821716099697E-05,2,2
Datasets\Wine.csv,0,0.0115098807433094,1,1,1,1,1,12,0.000108690537498779,3.00501635548541E-05,2,2
Datasets\Wine.csv,0,0.013317465215615,1,1,1,1,1,13,8.94596015709912E-05,2.52257559260094E-05,2,2
Datasets\Wine.csv,0,0.0166482669458015,1,1,1,1,1,14,7.50243400101784E-05,1.98994077966461E-05,1,2
Datasets\Wine.csv,0,0.015975344018685,1,1,1,1,1,15,5.9493599947977E-05,1.67512477853727E-05,2,2
Datasets\Wine.csv,0.0222222222222222,0.0395998788467047,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,16,4.14108661001522E-05,9.92520878355256E-06,1,2
Datasets\Wine.csv,0.0222222222222222,0.0377712716790373,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,17,2.82361350362502E-05,4.32575150206021E-06,2,2
Datasets\Wine.csv,0.0222222222222222,0.0247602772182099,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,18,1.23324674446629E-05,3.12372386863701E-06,2,2
Datasets\Wine.csv,0.0222222222222222,0.0337281190528744,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,19,9.27862463224011E-06,2.51531484776716E-06,2,2
Datasets\Wine.csv,0.0222222222222222,0.205991839318145,0.981481481481482,0.974358974358974,0.923076923076923,0.977907259043457,0.96,20,6.90437415756999E-06,1.87102206855936E-06,2,2
Datasets\Wine.csv,0.288888888888889,0.337961035718016,0.648148148148148,0.511904761904762,0,0.572025845686051,0,2,0,0.101170956713968,2,2
