header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Wisconsin-breast-cancer.csv,0.0292397660818713,0.0482941739614859,0.965990990990991,0.96965799031477,0.966101694915254,0.967821017170816,0.957983193277311,2,0.0194436376700657,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0292397660818713,12.3361171292362,0.965990990990991,0.96965799031477,0.966101694915254,0.967821017170816,0.957983193277311,3,0.0148525187123861,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,0.0746819185247917,0.957657657657658,0.965059505645407,0.96551724137931,0.961344334274259,0.949152542372881,4,0.0104293048199142,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,0.0580269997965311,0.957657657657658,0.965059505645407,0.96551724137931,0.961344334274259,0.949152542372881,5,0.00925897253811189,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0292397660818713,0.0388920325876752,0.965990990990991,0.96965799031477,0.966101694915254,0.967821017170816,0.957983193277311,6,0.00801053568569539,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0409356725146199,392.840550963358,0.949324324324324,0.960526315789474,0.964912280701754,0.954892468112839,0.94017094017094,7,0.00260393781980797,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0409356725146199,7.18181550977874,0.949324324324324,0.960526315789474,0.964912280701754,0.954892468112839,0.94017094017094,8,0.00407546464438203,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0409356725146199,2.10621894929278,0.949324324324324,0.960526315789474,0.964912280701754,0.954892468112839,0.94017094017094,9,0.00201877822407906,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0292397660818713,1.28702312581253,0.958333333333333,0.978448275862069,1,0.968286350148368,0.956521739130435,10,0.00012118502006425,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,0.160655198928218,0.957657657657658,0.965059505645407,0.96551724137931,0.961344334274259,0.949152542372881,11,2.88647374865583E-05,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0526315789473684,7137.7964218245,0.928828828828829,0.956667732651103,0.981132075471698,0.942542763376037,0.920353982300885,12,0.00146101970531008,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0116959064327485,55.3952098573002,0.983333333333333,0.991150442477876,1,0.987226413684918,0.983050847457627,13,0.00197144543745722,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0467836257309941,1.43232343469837,0.937162162162162,0.960826210826211,0.981481481481482,0.948846665253502,0.929824561403509,14,0.000290888563499203,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0409356725146199,0.212246537851726,0.945495495495495,0.965047021943574,0.981818181818182,0.955171218499817,0.939130434782609,15,0.00468317596135585,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,2.50504320297365,0.957657657657658,0.965059505645407,0.96551724137931,0.961344334274259,0.949152542372881,16,0.000424094982665386,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0175438596491228,1071.76335256656,0.975,0.986842105263158,1,0.980885311871227,0.974358974358974,17,0.00429038310528343,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0409356725146199,778.675968483741,0.949324324324324,0.960526315789474,0.964912280701754,0.954892468112839,0.94017094017094,18,0.000105063185265639,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,44.9938367104565,0.957657657657658,0.965059505645407,0.96551724137931,0.961344334274259,0.949152542372881,19,0.00266489234116454,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0292397660818713,1183606.19026642,0.962162162162162,0.973684210526316,0.982456140350877,0.967888897053421,0.957264957264957,20,0.00586962777789513,1,1
Datasets\Wisconsin-breast-cancer.csv,0.0467836257309941,0.0488323168491611,0.948648648648649,0.948648648648649,0.933333333333333,0.948648648648649,0.933333333333333,2,0.0190377371510531,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,0.0529001571246761,0.961486486486486,0.961486486486486,0.95,0.961486486486486,0.95,3,0.0140149283201835,0,1
Datasets\Wisconsin-breast-cancer.csv,0.0350877192982456,1212.58586205911,0.961486486486486,0.961486486486486,0.95,0.961486486486486,0.95,4,0.00768762897573114,1,1
