header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\glass.txt,0.56140350877193,0.624592840249546,0.303728070175439,0.171277997364954,0,0.219036930928246,0,2,0,0.0994190340907232,4,4
Datasets\glass.txt,0.403508771929825,0.550529240475147,0.401072124756335,0.31984126984127,0,0.355880244815273,0,3,0.584778072993446,0.0859594533443629,2,4
Datasets\glass.txt,0.403508771929825,0.559343839570208,0.399610136452242,0.327777777777778,0,0.360147096044188,0,4,0.51425199435839,0.0780823397455044,2,4
Datasets\glass.txt,0.385964912280702,0.787283871315091,0.408869395711501,0.324684343434343,0,0.361946192112836,0,5,0.468529550539116,0.0740191453480275,2,4
Datasets\glass.txt,0.333333333333333,0.703498580250651,0.534356725146199,0.48338779956427,0,0.507595993452823,0,6,0.43334500981478,0.0688049595143721,2,4
Datasets\glass.txt,0.315789473684211,0.539823480643125,0.54312865497076,0.493386243386243,0,0.517063878534141,0,7,0.406252350825852,0.0643343652962215,0,4
Datasets\glass.txt,0.298245614035088,0.749822108189906,0.540326510721247,0.499474789915966,0,0.519098158971592,0,8,0.417715252221023,0.0610501666732977,0,4
Datasets\glass.txt,0.368421052631579,0.793311288163343,0.470882066276803,0.46453373015873,0,0.467686356261975,0,9,0.367363611578512,0.0580344621391363,0,4
Datasets\glass.txt,0.333333333333333,0.775532121662213,0.521807992202729,0.4875,0,0.504070904350345,0,10,0.346751771960407,0.0562382254933586,0,4
Datasets\glass.txt,0.350877192982456,0.833779472667025,0.480141325536062,0.463620071684588,0,0.471736090116256,0,11,0.36547504052557,0.055006734719624,0,4
Datasets\glass.txt,0.368421052631579,0.822847472387922,0.438474658869396,0.410416666666667,0,0.423981969181605,0,12,0.361077922423611,0.0538128095566841,2,4
Datasets\glass.txt,0.368421052631579,0.850338874790832,0.438474658869396,0.435147849462366,0,0.436804919816247,0,13,0.321553184608265,0.0522160753662559,2,4
Datasets\glass.txt,0.368421052631579,0.768910705385026,0.438474658869396,0.415008960573477,0,0.426419226496655,0,14,0.344559475906122,0.051529926164617,2,4
Datasets\glass.txt,0.350877192982456,0.771678336452711,0.447733918128655,0.445564516129032,0,0.446646582899981,0,15,0.308270900910874,0.0506211845206697,2,4
Datasets\glass.txt,0.350877192982456,0.750339893537942,0.447733918128655,0.445564516129032,0,0.446646582899981,0,16,0.303129100298014,0.0495648665779809,2,4
Datasets\glass.txt,0.350877192982456,0.781961151035779,0.447733918128655,0.445564516129032,0,0.446646582899981,0,17,0.297389199467886,0.0490442020848259,2,4
Datasets\glass.txt,0.315789473684211,0.862992194509954,0.477826510721248,0.536710239651416,0,0.505559568910242,0,18,0.294094264465476,0.0485075037619837,2,4
Datasets\glass.txt,0.315789473684211,148.636522102031,0.477826510721248,0.536710239651416,0,0.505559568910242,0,19,0.290873474321382,0.0478153428369808,2,4
