header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\Uci_imageseg.csv,0.142857142857143,0.318588715029976,0.857142857142857,0.886904761904762,1,0.871769868356899,1,17,-507.408551368168
Datasets\Uci_imageseg.csv,0.125,2.45689250792097,0.875,0.876417233560091,0.888888888888889,0.875708043372714,0.941176470588235,16,-927.892900710787
Datasets\Uci_imageseg.csv,0.0892857142857143,3.93168603139019,0.910714285714286,0.912131519274376,0.875,0.911422351556079,0.875,18,-1457.49932570881
Datasets\Uci_imageseg.csv,0.0714285714285714,0.413811984013949,0.928571428571429,0.926587301587302,1,0.927578304048892,1,16,-1931.00729190308
Datasets\Uci_imageseg.csv,0.125,0.290874051363433,0.875,0.880385487528345,1,0.87768448248022,0.933333333333333,16,-2412.8578714182
Datasets\Uci_imageseg.csv,0.142857142857143,648.32589338793,0.857142857142857,0.863095238095238,0.875,0.860108749382106,0.875,17,-2934.09959427351
Datasets\Uci_imageseg.csv,0.0892857142857143,0.509009821892693,0.910714285714286,0.920634920634921,1,0.915647732549141,1,18,-3416.09401670678
Datasets\Uci_imageseg.csv,0.125,0.240708327013471,0.875,0.88968253968254,1,0.882280188891387,1,17,-3848.80388267592
Datasets\Uci_imageseg.csv,0.125,0.450809190586602,0.875,0.875850340136054,1,0.875424963574551,0.933333333333333,16,-4285.88799165711
Datasets\Uci_imageseg.csv,0.0714285714285714,0.173039851544856,0.928571428571429,0.940630797773655,1,0.934562211981567,1,17,-4722.81386258454
Datasets\Uci_imageseg.csv,0.142857142857143,0.531515730916048,0.857142857142857,0.868253968253968,1,0.862662636351689,1,17,-5176.81754259822
Datasets\Uci_imageseg.csv,0.125,2.67709827580415,0.875,0.879689754689755,0.888888888888889,0.877338610197368,0.941176470588235,17,-5732.8560874534
Datasets\Uci_imageseg.csv,0.125,0.184174097018986,0.875,0.892857142857143,1,0.883838383838384,0.857142857142857,16,-6211.01543315352
Datasets\Uci_imageseg.csv,0.125,9.10705675305366,0.875,0.887755102040816,1,0.881331403762663,0.933333333333333,18,-6718.427388914
Datasets\Uci_imageseg.csv,0.178571428571429,0.327170977936527,0.821428571428571,0.863945578231293,1,0.842150785642209,0.933333333333333,18,-7162.92675663381
Datasets\Uci_imageseg.csv,0.125,0.263265045330916,0.875,0.880952380952381,1,0.877966101694915,0.933333333333333,18,-7682.7532910044
Datasets\Uci_imageseg.csv,0.125,37659.0709811817,0.875,0.893707482993197,1,0.884254807692308,1,18,-8168.13084039521
Datasets\Uci_imageseg.csv,0.0714285714285714,0.205725664389537,0.928571428571429,0.934523809523809,1,0.931538110451848,1,18,-8613.83640668785
Datasets\Uci_imageseg.csv,0.0892857142857143,0.37304303785758,0.910714285714286,0.914115646258503,1,0.912411796032486,0.933333333333333,17,-9088.08017540841
Datasets\Uci_imageseg.csv,0.0535714285714286,0.185508949458671,0.946428571428571,0.961038961038961,1,0.953677811550152,1,17,-9526.58143162928
Datasets\Uci_imageseg.csv,0.178571428571429,0.281033326972838,0.821428571428571,0.851190476190476,1,0.83604473817997,1,18,-9997.35597458159
Datasets\Uci_imageseg.csv,0.160714285714286,7.58119035003188,0.839285714285714,0.877551020408163,1,0.857991933772023,0.933333333333333,15,-10434.3715870327
Datasets\Uci_imageseg.csv,0.142857142857143,0.321320415196757,0.857142857142857,0.88059163059163,1,0.868709036448293,0.933333333333333,19,-10883.9452892545
Datasets\Uci_imageseg.csv,0.107142857142857,0.674365022625172,0.892857142857143,0.912059369202226,1,0.90235611127835,1,17,-11467.4167869002
Datasets\Uci_imageseg.csv,0.107142857142857,0.44498605230667,0.892857142857143,0.900793650793651,1,0.89680783817952,0.933333333333333,16,-11987.7563519413
Datasets\Uci_imageseg.csv,0.142857142857143,0.275714228048238,0.857142857142857,0.862528344671202,1,0.859827168051991,0.933333333333333,17,-12475.9902775553
Datasets\Uci_imageseg.csv,0.0714285714285714,0.307467625414642,0.928571428571429,0.933163265306122,1,0.930861684218768,0.933333333333333,15,-12917.970456289
Datasets\Uci_imageseg.csv,0.0535714285714286,0.179257270543048,0.946428571428571,0.948412698412698,1,0.947419596110696,1,17,-13350.9959658654
Datasets\Uci_imageseg.csv,0.142857142857143,11.0776069140196,0.857142857142857,0.855952380952381,1,0.856547205400576,1,18,-13789.4900420211
Datasets\Uci_imageseg.csv,0.107142857142857,0.174534553125195,0.892857142857143,0.920634920634921,1,0.906533291653642,1,15,-14254.695620987
