header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training)
Datasets\glass.txt,0.280701754385965,4.8319790355051,0.701023391812866,0.708874458874459,1,0.704927065868532,1,12,0.0544288634072573
Datasets\glass.txt,0.421052631578947,4.42015947066384,0.483065302144249,0.673076923076923,1,0.562456936732461,0.8,18,0.0985465412947456
Datasets\glass.txt,0.280701754385965,74880.8671028039,0.631578947368421,0.683333333333333,1,0.656437625083389,0.8,17,0.145818796899216
Datasets\glass.txt,0.368421052631579,260.086847969212,0.395955165692008,0.31973581973582,0,0.353786905407189,0,14,0.190627316775793
Datasets\glass.txt,0.368421052631579,4555.63352724771,0.597831384015595,0.602651515151515,1,0.60023177278425,0.8,15,0.236149887484048
Datasets\glass.txt,0.403508771929825,63.5751781059992,0.49098440545809,0.505555555555556,0.333333333333333,0.498163452708907,0.333333333333333,14,0.283406448840741
Datasets\glass.txt,0.315789473684211,117.694582301995,0.59083820662768,0.699603174603175,1,0.640637058057307,0.5,14,0.331549247779016
Datasets\glass.txt,0.333333333333333,2.27042522992603,0.627923976608187,0.617989417989418,1,0.622917089628086,0.8,14,0.376457246509996
Datasets\glass.txt,0.368421052631579,1.55637971084143,0.553849902534113,0.563690476190476,0.666666666666667,0.558726863460283,0.666666666666667,14,0.428086147838578
Datasets\glass.txt,0.333333333333333,156.080617898047,0.615009746588694,0.697586726998492,1,0.653700729550958,0.5,13,0.478472927746799
Datasets\glass.txt,0.263157894736842,6.11258099044508,0.711257309941521,0.723604826546003,1,0.717377940782098,1,14,0.527604122455086
Datasets\glass.txt,0.333333333333333,373872.903411262,0.584917153996101,0.57846279537456,0.666666666666667,0.581672070497951,0.666666666666667,15,0.579247005890057
Datasets\glass.txt,0.298245614035088,0.671137715284884,0.576023391812866,0.602743271221532,0.5,0.589080492975016,0.4,14,0.629751578327975
Datasets\glass.txt,0.368421052631579,0.933663296052539,0.396442495126706,0.328177257525084,0,0.359094298329468,0,16,0.670007506643667
Datasets\glass.txt,0.298245614035088,0.808330807714121,0.681164717348928,0.613486312399356,0.75,0.645556556911235,0.857142857142857,15,0.717641068055021
Datasets\glass.txt,0.421052631578947,1.32804557326114,0.540082846003899,0.537808641975309,0.666666666666667,0.53894334485944,0.666666666666667,12,0.762238444771179
Datasets\glass.txt,0.350877192982456,1.60474458264131,0.59551656920078,0.633333333333333,1,0.613843062605753,0.8,15,0.809389023860943
Datasets\glass.txt,0.368421052631579,5.79199288851874,0.49780701754386,0.522205463381934,0.5,0.509714438073002,0.4,15,0.857265893785212
Datasets\glass.txt,0.298245614035088,0.97295594618261,0.602461013645224,0.609143783371472,0.4,0.60578396864932,0.5,14,0.907756928356938
Datasets\glass.txt,0.280701754385965,1.01608923440643,0.61817738791423,0.646699346405229,1,0.632116793486149,0.5,15,0.958905592785544
Datasets\glass.txt,0.333333333333333,18.8519952135281,0.608918128654971,0.6829307568438,1,0.643804276376636,1,13,1.00815547761638
Datasets\glass.txt,0.368421052631579,2.535783573711,0.499269005847953,0.589251207729469,1,0.540540930720847,0.5,13,1.05369886419877
Datasets\glass.txt,0.298245614035088,0.610475387599145,0.634381091617934,0.6,0.666666666666667,0.616711739276338,0.666666666666667,14,1.10792236991522
Datasets\glass.txt,0.473684210526316,0.741915907620494,0.341861598440546,0.285786435786436,0,0.311319091028159,0,15,1.14976378194632
Datasets\glass.txt,0.456140350877193,22.9786124036105,0.520589668615984,0.507142857142857,0.4,0.513778294106291,0.5,18,1.19894817462102
Datasets\glass.txt,0.491228070175439,0.942578179296585,0.491959064327485,0.521005291005291,0.4,0.506065734935814,0.5,10,1.24714467708939
Datasets\glass.txt,0.315789473684211,1.20735005599555,0.579312865497076,0.651535087719298,1,0.613305092074527,0.5,15,1.29374474104587
Datasets\glass.txt,0.368421052631579,0.950492327068296,0.544590643274854,0.577056277056277,1,0.56035360759533,0.8,13,1.34366307573672
Datasets\glass.txt,0.315789473684211,0.732344584261749,0.593201754385965,0.588425925925926,0.666666666666667,0.590804188834357,0.666666666666667,13,1.39448667716531
Datasets\glass.txt,0.245614035087719,48.7384987822298,0.683918128654971,0.878451178451178,1,0.769073846175174,0.5,14,1.44036300364227
