header
00:09:24.1281190
00:13:37.6635137
00:36:00.2989943
00:38:05.5035460
00:55:39.3800577
00:58:44.4459450
01:01:15.9857412
01:02:53.0979411
01:05:12.0306075
01:08:27.1602460
01:10:41.5212393
01:12:49.0624601
02:18:08.6917809
02:28:18.7675367
02:32:14.6899164
02:37:37.9442473
02:42:15.0049750
02:46:48.3825993
02:52:35.1955913
