header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,performance(training),MaxSELabel,MinLabel
Datasets\Biodegradeable.csv,0.0909090909090909,0.174679014052549,0.887255216693419,0.906901436956082,0.901234567901235,0.896970762646945,0.858823529411765,2,0.0981383738220252,1,1
Datasets\Biodegradeable.csv,0.0984848484848485,0.190247664539009,0.881540930979133,0.895560141116954,0.879518072289157,0.88849523861562,0.848837209302326,3,0.0906313770974239,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.192144908023374,0.855922953451043,0.855922953451043,0.808988764044944,0.855922953451043,0.808988764044944,4,0.0835289025442201,1,1
Datasets\Biodegradeable.csv,0.0946969696969697,0.189623029893668,0.887158908507223,0.898809523809524,0.880952380952381,0.892946215252404,0.855491329479769,5,0.0881615979278371,0,1
Datasets\Biodegradeable.csv,0.136363636363636,0.24604006728583,0.844686998394863,0.848626534190532,0.804597701149425,0.846652183578987,0.795454545454546,6,0.0810865677459518,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.197348599936374,0.850401284109149,0.858692080184029,0.823529411764706,0.854526572859118,0.804597701149425,7,0.084373075086573,1,1
Datasets\Biodegradeable.csv,0.109848484848485,0.199348657564142,0.867447833065811,0.883476279817743,0.865853658536585,0.875388692009992,0.830409356725146,8,0.0805301380347872,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.236926293999541,0.853162118780096,0.857198519384376,0.816091954022989,0.855175556189114,0.806818181818182,9,0.0855862120845672,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.249096108676337,0.847640449438202,0.860414031817879,0.831325301204819,0.853979477395486,0.802325581395349,10,0.0790242703769234,1,1
Datasets\Biodegradeable.csv,0.109848484848485,0.252979672582481,0.864686998394864,0.885869565217391,0.875,0.875150122240616,0.828402366863905,11,0.076711590062849,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.209922141064581,0.853162118780096,0.857198519384376,0.816091954022989,0.855175556189114,0.806818181818182,12,0.0856746237623416,1,1
Datasets\Biodegradeable.csv,0.128787878787879,0.221853663629915,0.861444622792937,0.853989813242784,0.795698924731183,0.857701019734714,0.813186813186813,13,0.0780872830361072,1,1
Datasets\Biodegradeable.csv,0.140151515151515,0.277809285273998,0.839069020866774,0.844983015416775,0.802325581395349,0.842015633863028,0.788571428571429,14,0.0749757474760497,1,1
Datasets\Biodegradeable.csv,0.106060606060606,0.26084827919888,0.878587479935795,0.882914474965907,0.850574712643678,0.880745662984427,0.840909090909091,15,0.0825728766208896,1,1
Datasets\Biodegradeable.csv,0.0984848484848485,0.201061048193896,0.889823434991974,0.889823434991974,0.853932584269663,0.889823434991974,0.853932584269663,16,0.0800028160303789,1,1
Datasets\Biodegradeable.csv,0.121212121212121,0.233096481219424,0.875441412520064,0.86097907278227,0.793814432989691,0.868150015513656,0.827956989247312,17,0.0789148590931306,1,1
Datasets\Biodegradeable.csv,0.106060606060606,0.202578198999462,0.884109149277689,0.880010163247158,0.835164835164835,0.882054894201728,0.844444444444445,18,0.0778762040516133,1,1
Datasets\Biodegradeable.csv,0.0984848484848485,0.235089141098105,0.892584269662921,0.888394842152068,0.846153846153846,0.890484628476636,0.855555555555556,19,0.0741937184346132,0,1
Datasets\Biodegradeable.csv,0.128787878787879,0.217107994705737,0.855922953451043,0.855922953451043,0.808988764044944,0.855922953451043,0.808988764044944,20,0.0778608739406264,1,1
