header
Dataset,MCR,MSE,Precision,Recall,TPR,F1,F1min,kSize,StartMSE(training),performance(training),MaxSELabel,MinLabel
Datasets\Heart-statlog.csv,0.176470588235294,0.275935619603905,0.807017543859649,0.845849802371542,0.909090909090909,0.825977513005538,0.769230769230769,2,0,0.0956359637704274,0,1
Datasets\Heart-statlog.csv,0.161764705882353,0.269373750917719,0.823684210526316,0.856521739130435,0.91304347826087,0.839782090568607,0.792452830188679,3,0.174014240761262,0.0812697251714277,0,1
Datasets\Heart-statlog.csv,0.161764705882353,0.270850554096034,0.823684210526316,0.856521739130435,0.91304347826087,0.839782090568607,0.792452830188679,4,0.172023597168361,0.0697977084926974,0,1
Datasets\Heart-statlog.csv,0.176470588235294,0.285561429456266,0.810526315789474,0.835227272727273,0.875,0.822691427117782,0.777777777777778,5,0.133816720070548,0.0598935959271335,0,1
Datasets\Heart-statlog.csv,0.235294117647059,294.992115399234,0.757894736842105,0.7625,0.75,0.760190393768931,0.724137931034483,6,0.112325390973931,0.0443027898628945,0,1
Datasets\Heart-statlog.csv,0.235294117647059,403.831870085756,0.757894736842105,0.7625,0.75,0.760190393768931,0.724137931034483,7,0.0877032158293447,0.039560094666219,0,1
Datasets\Heart-statlog.csv,0.235294117647059,418.287073922617,0.757894736842105,0.7625,0.75,0.760190393768931,0.724137931034483,8,0.0746749710086631,0.0293710620237942,0,1
Datasets\Heart-statlog.csv,0.235294117647059,579.809191623174,0.757894736842105,0.7625,0.75,0.760190393768931,0.724137931034483,9,0.0578805297898353,0.0267390833130951,0,1
Datasets\Heart-statlog.csv,0.235294117647059,1422.46460801522,0.757894736842105,0.7625,0.75,0.760190393768931,0.724137931034483,10,0.048340542939995,0.0161617669792804,0,1
Datasets\Heart-statlog.csv,0.25,2368.17865942673,0.741228070175439,0.748419150858175,0.740740740740741,0.744806253507491,0.701754385964912,11,0.0312741459389973,0.0144276447276242,0,1
Datasets\Heart-statlog.csv,0.25,2014.77011355665,0.741228070175439,0.748419150858175,0.740740740740741,0.744806253507491,0.701754385964912,12,0.0285470978602104,0.0128461845098587,1,1
Datasets\Heart-statlog.csv,0.264705882352941,1985.95955447588,0.724561403508772,0.734432234432234,0.730769230769231,0.729463428385176,0.678571428571428,13,0.0263301810450132,0.0109196947594821,0,1
Datasets\Heart-statlog.csv,0.25,1861.98285280488,0.741228070175439,0.748419150858175,0.740740740740741,0.744806253507491,0.701754385964912,14,0.0223403623869434,0.00968835419665386,0,1
Datasets\Heart-statlog.csv,0.220588235294118,2020.4552143503,0.774561403508772,0.776746242263484,0.758620689655172,0.775652284338826,0.745762711864407,15,0.018821317219275,0.00750066743877766,0,1
Datasets\Heart-statlog.csv,0.220588235294118,1637.92079113011,0.771052631578947,0.779132791327913,0.777777777777778,0.775071653010807,0.736842105263158,16,0.0148324943418861,0.0066059756739544,0,1
Datasets\Heart-statlog.csv,0.220588235294118,1203.87563285756,0.771052631578947,0.779132791327913,0.777777777777778,0.775071653010807,0.736842105263158,17,0.0120881117289063,0.00461881009289459,0,1
Datasets\Heart-statlog.csv,0.220588235294118,1038.33134490545,0.771052631578947,0.779132791327913,0.777777777777778,0.775071653010807,0.736842105263158,18,0.0092492922894354,0.00388629389791892,0,1
Datasets\Heart-statlog.csv,0.220588235294118,1277.44417495532,0.771052631578947,0.779132791327913,0.777777777777778,0.775071653010807,0.736842105263158,19,0.00769187107184969,0.00314141492457979,0,1
Datasets\Heart-statlog.csv,0.235294117647059,1165.99049442208,0.754385964912281,0.765567765567766,0.769230769230769,0.759935734821579,0.714285714285714,20,0.0058390917318295,0.00188338647393831,0,1
Datasets\Heart-statlog.csv,0.147058823529412,0.226621613877868,0.843859649122807,0.858974358974359,0.884615384615385,0.851349923389866,0.821428571428572,2,0,0.0999270775267209,0,1
Datasets\Heart-statlog.csv,0.191176470588235,170.657919529478,0.804385964912281,0.806808134394341,0.793103448275862,0.805595228983473,0.779661016949153,3,0.189728412719338,0.0862811410008825,0,1
Datasets\Heart-statlog.csv,0.161764705882353,174.780986121267,0.830701754385965,0.840560072267389,0.851851851851852,0.835601837561916,0.807017543859649,4,0.162988270823929,0.0760657058174743,0,1
Datasets\Heart-statlog.csv,0.176470588235294,173.512477503158,0.817543859649123,0.823214285714286,0.821428571428571,0.820369274244363,0.793103448275862,5,0.147895735438975,0.0691168214705489,0,1
Datasets\Heart-statlog.csv,0.176470588235294,291.443543229607,0.817543859649123,0.823214285714286,0.821428571428571,0.820369274244363,0.793103448275862,6,0.128096727506674,0.0632443648842122,1,1
Datasets\Heart-statlog.csv,0.161764705882353,317.573341420764,0.83421052631579,0.836870026525199,0.827586206896552,0.835538160142691,0.813559322033898,7,0.119430636087823,0.0575670281120514,1,1
Datasets\Heart-statlog.csv,0.176470588235294,252.598392201485,0.821052631578947,0.821052631578947,0.8,0.821052631578947,0.8,8,0.121981971012538,0.0550776910034942,1,1
Datasets\Heart-statlog.csv,0.161764705882353,0.273508903869338,0.83421052631579,0.836870026525199,0.827586206896552,0.835538160142691,0.813559322033898,9,0.107567273830173,0.0494652420005012,1,1
Datasets\Heart-statlog.csv,0.205882352941176,250.673779980684,0.794736842105263,0.791666666666667,0.75,0.793198783522256,0.774193548387097,10,0.0974817281159806,0.0474287861215523,0,1
Datasets\Heart-statlog.csv,0.191176470588235,326.45668254151,0.807894736842105,0.806015693112467,0.774193548387097,0.806954121110715,0.786885245901639,11,0.122183332628454,0.0441381725230609,1,1
